Timestamp,Telemetry_Gap_ms,Telemetry_Mean_Gap_ms,Telemetry_Max_Gap_ms,Telemetry_Std_Gap_ms,Blockchain_TX_Latency_ms,TX_Count,Block_Number,Blockchain_Status,Altitude_m,Speed_mps,Heading_deg,Latitude,Longitude,Voltage_V,Current_A,Satellites
2026-08-22T00:22:31.591371,8.821,8.821,8.821,0.000,18.209,1,415,OK,0.000,0.000,0,0.0000000,0.0000000,0.000,0.000,0
2026-08-22T00:22:31.591849,20.107,14.464,20.107,7.980,18.209,1,415,OK,0.000,0.000,0,0.0000000,0.0000000,0.000,0.000,0
2026-08-22T00:22:31.592121,0.335,9.754,20.107,9.919,18.209,1,415,OK,0.000,0.000,0,0.0000000,0.0000000,0.000,0.000,0
2026-08-22T00:22:31.592347,0.236,7.375,20.107,9.394,18.209,1,415,OK,0.000,0.000,0,0.0000000,0.0000000,0.000,0.000,0
2026-08-22T00:22:31.592574,0.216,5.943,20.107,8.742,18.209,1,415,OK,0.000,0.003,208,0.0000000,0.0000000,0.000,0.000,0
2026-08-22T00:22:31.592847,0.255,4.995,20.107,8.157,18.209,1,415,OK,0.000,0.003,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.593120,0.285,4.322,20.107,7.656,18.209,1,415,OK,0.000,0.003,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.593353,0.241,3.812,20.107,7.234,18.209,1,415,OK,0.000,0.003,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.593587,0.225,3.413,20.107,6.871,18.209,1,415,OK,0.000,0.003,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.593837,0.245,3.097,20.107,6.555,18.209,1,415,OK,0.000,0.003,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.594143,0.290,2.841,20.107,6.276,18.209,1,415,OK,0.000,0.003,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.594448,0.293,2.629,20.107,6.029,18.209,1,415,OK,0.000,0.003,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.594758,0.312,2.451,20.107,5.808,18.209,1,415,OK,0.000,0.003,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.595031,0.285,2.296,20.107,5.610,18.209,1,415,OK,0.000,0.003,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.595287,0.255,2.160,20.107,5.432,18.209,1,415,OK,0.000,0.003,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.595540,0.254,2.041,20.107,5.269,18.209,1,415,OK,0.000,0.003,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.595800,0.257,1.936,20.107,5.120,18.209,1,415,OK,0.000,0.003,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.596059,0.258,1.843,20.107,4.983,18.209,1,415,OK,0.000,0.003,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.596311,0.252,1.759,20.107,4.856,18.209,1,415,OK,0.000,0.003,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.596561,0.250,1.684,20.107,4.739,18.209,1,415,OK,0.000,0.003,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.621822,25.238,2.805,25.238,6.910,18.209,1,415,OK,0.000,0.003,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.622134,0.329,2.693,25.238,6.765,18.209,1,415,OK,0.000,0.003,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.622383,0.260,2.587,25.238,6.628,18.209,1,415,OK,0.000,0.003,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.623676,1.278,2.532,25.238,6.488,18.209,1,415,OK,0.000,0.003,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.623927,0.262,2.442,25.238,6.368,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.624169,0.243,2.357,25.238,6.254,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.624417,0.235,2.278,25.238,6.146,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.626369,1.952,2.267,25.238,6.032,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.626628,0.259,2.198,25.238,5.935,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.626892,0.262,2.133,25.238,5.842,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.627178,0.286,2.073,25.238,5.754,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.628903,1.720,2.062,25.238,5.660,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.629185,0.282,2.008,25.238,5.580,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.629467,0.279,1.958,25.238,5.503,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.629750,0.260,1.909,25.238,5.429,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.630418,0.688,1.875,25.238,5.354,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.634297,3.880,1.929,25.238,5.290,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.634569,0.272,1.886,25.238,5.225,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.634845,0.275,1.844,25.238,5.162,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.635115,0.269,1.805,25.238,5.101,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.671625,36.442,2.650,36.442,7.392,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.673812,2.219,2.640,36.442,7.301,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.674120,0.336,2.586,36.442,7.222,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.674405,0.283,2.534,36.442,7.146,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.674691,0.278,2.484,36.442,7.073,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.676412,1.728,2.467,36.442,6.994,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.676702,0.282,2.421,36.442,6.925,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.676982,0.287,2.376,36.442,6.858,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.677260,0.278,2.333,36.442,6.793,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.677534,0.274,2.292,36.442,6.730,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.678897,1.360,2.143,36.442,6.664,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.679192,0.294,1.747,36.442,6.143,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.679491,0.302,1.746,36.442,6.143,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.680323,0.830,1.758,36.442,6.141,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.684404,4.078,1.835,36.442,6.145,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.684709,0.295,1.836,36.442,6.145,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.685018,0.308,1.836,36.442,6.145,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.685648,0.628,1.844,36.442,6.143,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.685967,0.330,1.846,36.442,6.143,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.686258,0.294,1.847,36.442,6.142,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.721759,35.471,2.551,36.442,7.762,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.722096,0.360,2.552,36.442,7.761,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.722389,0.300,2.552,36.442,7.761,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.723614,1.222,2.571,36.442,7.757,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.723916,0.304,2.572,36.442,7.757,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.724203,0.287,2.572,36.442,7.757,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.726415,2.215,2.611,36.442,7.750,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.726748,0.311,2.613,36.442,7.749,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.727053,0.324,2.614,36.442,7.749,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.727330,0.282,2.615,36.442,7.749,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.727638,0.308,2.116,36.442,7.032,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.728885,1.246,2.134,36.442,7.029,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.729194,0.309,2.135,36.442,7.028,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.729475,0.282,2.115,36.442,7.032,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.730600,1.124,2.133,36.442,7.029,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.730896,0.293,2.134,36.442,7.028,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.734274,3.353,2.196,36.442,7.025,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.734626,0.380,2.165,36.442,7.030,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.735433,0.812,2.176,36.442,7.027,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.735724,0.282,2.176,36.442,7.027,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.771632,35.856,2.887,36.442,8.482,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.773871,2.281,2.899,36.442,8.480,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.774176,0.324,2.899,36.442,8.480,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.774456,0.282,2.900,36.442,8.480,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.774747,0.273,2.900,36.442,8.480,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.776455,1.712,2.920,36.442,8.476,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.776762,0.297,2.849,36.442,8.483,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.777049,0.303,2.849,36.442,8.482,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.777329,0.282,2.849,36.442,8.482,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.777601,0.274,2.849,36.442,8.482,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.778836,1.229,2.145,35.856,6.962,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.779134,0.299,2.107,35.856,6.967,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.779443,0.313,2.106,35.856,6.967,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.781339,1.895,2.139,35.856,6.962,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.781622,0.284,2.139,35.856,6.962,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.781916,0.293,2.110,35.856,6.967,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.783679,1.753,2.139,35.856,6.962,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.783997,0.314,2.140,35.856,6.962,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.785553,1.551,2.165,35.856,6.957,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.785886,0.348,2.167,35.856,6.957,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.821720,35.814,2.856,35.856,8.426,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.822061,0.355,2.857,35.856,8.426,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T00:22:31.822354,0.303,2.857,35.856,8.426,18.209,1,415,OK,0.000,0.004,208,0.0000000,0.0000000,0.000,-0.010,0
