Timestamp,Telemetry_Gap_ms,Mean_Gap_ms,Max_Gap_ms
2026-04-28T03:00:21.238458,0.080,0.085,0.104
2026-04-28T03:00:21.238537,0.079,0.084,0.104
2026-04-28T03:00:21.238617,0.080,0.084,0.104
2026-04-28T03:00:21.238696,0.079,0.084,0.104
2026-04-28T03:00:21.238809,0.109,0.085,0.109
2026-04-28T03:00:21.238894,0.088,0.085,0.109
2026-04-28T03:00:21.238976,0.082,0.085,0.109
2026-04-28T03:00:21.239076,0.099,0.085,0.109
2026-04-28T03:00:21.239165,0.089,0.085,0.109
2026-04-28T03:00:21.239262,0.097,0.085,0.109
2026-04-28T03:00:21.239348,0.086,0.085,0.109
2026-04-28T03:00:21.239429,0.082,0.085,0.109
2026-04-28T03:00:21.239515,0.086,0.085,0.109
2026-04-28T03:00:21.239595,0.081,0.085,0.109
2026-04-28T03:00:21.239675,0.080,0.085,0.109
2026-04-28T03:00:21.239765,0.088,0.085,0.109
2026-04-28T03:00:21.239853,0.089,0.085,0.109
2026-04-28T03:00:21.239935,0.083,0.085,0.109
2026-04-28T03:00:21.240017,0.082,0.085,0.109
2026-04-28T03:00:21.240100,0.082,0.085,0.109
2026-04-28T03:00:21.240182,0.081,0.085,0.109
2026-04-28T03:00:21.240261,0.081,0.085,0.109
2026-04-28T03:00:21.240343,0.081,0.085,0.109
2026-04-28T03:00:21.240424,0.082,0.085,0.109
2026-04-28T03:00:21.240504,0.080,0.085,0.109
2026-04-28T03:00:21.240583,0.080,0.085,0.109
2026-04-28T03:00:21.240664,0.080,0.085,0.109
2026-04-28T03:00:21.240754,0.089,0.085,0.109
2026-04-28T03:00:21.240840,0.087,0.085,0.109
2026-04-28T03:00:21.240942,0.101,0.085,0.109
2026-04-28T03:00:21.241031,0.090,0.085,0.109
2026-04-28T03:00:21.241127,0.096,0.085,0.109
2026-04-28T03:00:21.241212,0.085,0.085,0.109
2026-04-28T03:00:21.241292,0.081,0.085,0.109
2026-04-28T03:00:21.241377,0.084,0.085,0.109
2026-04-28T03:00:21.241457,0.080,0.085,0.109
2026-04-28T03:00:21.241536,0.079,0.085,0.109
2026-04-28T03:00:21.241616,0.080,0.085,0.109
2026-04-28T03:00:21.241696,0.080,0.085,0.109
2026-04-28T03:00:21.241791,0.093,0.085,0.109
2026-04-28T03:00:21.241874,0.084,0.085,0.109
2026-04-28T03:00:21.241954,0.081,0.085,0.109
2026-04-28T03:00:21.242034,0.080,0.085,0.109
2026-04-28T03:00:21.242113,0.079,0.085,0.109
2026-04-28T03:00:21.242193,0.080,0.085,0.109
2026-04-28T03:00:21.242273,0.080,0.085,0.109
2026-04-28T03:00:21.242354,0.081,0.085,0.109
2026-04-28T03:00:21.242434,0.080,0.085,0.109
2026-04-28T03:00:21.242513,0.079,0.085,0.109
2026-04-28T03:00:21.242594,0.081,0.085,0.109
2026-04-28T03:00:21.242676,0.081,0.085,0.109
2026-04-28T03:00:21.242801,0.121,0.085,0.121
2026-04-28T03:00:21.242898,0.099,0.085,0.121
2026-04-28T03:00:21.242996,0.099,0.085,0.121
2026-04-28T03:00:21.243082,0.087,0.085,0.121
2026-04-28T03:00:21.243164,0.082,0.085,0.121
2026-04-28T03:00:21.243249,0.085,0.085,0.121
2026-04-28T03:00:21.243330,0.081,0.085,0.121
2026-04-28T03:00:21.243409,0.080,0.085,0.121
2026-04-28T03:00:21.243490,0.080,0.085,0.121
2026-04-28T03:00:21.243571,0.081,0.085,0.121
2026-04-28T03:00:21.243650,0.080,0.085,0.121
2026-04-28T03:00:21.243741,0.088,0.085,0.121
2026-04-28T03:00:21.243829,0.089,0.085,0.121
2026-04-28T03:00:21.243911,0.083,0.085,0.121
2026-04-28T03:00:21.243990,0.080,0.085,0.121
2026-04-28T03:00:21.244070,0.080,0.085,0.121
2026-04-28T03:00:21.244166,0.094,0.085,0.121
2026-04-28T03:00:21.244248,0.083,0.085,0.121
2026-04-28T03:00:21.244329,0.081,0.085,0.121
2026-04-28T03:00:21.244409,0.080,0.085,0.121
2026-04-28T03:00:21.244491,0.081,0.085,0.121
2026-04-28T03:00:21.244571,0.080,0.085,0.121
2026-04-28T03:00:21.244671,0.098,0.085,0.121
2026-04-28T03:00:21.244769,0.097,0.085,0.121
2026-04-28T03:00:21.244880,0.110,0.085,0.121
2026-04-28T03:00:21.244970,0.092,0.086,0.121
2026-04-28T03:00:21.245053,0.084,0.086,0.121
2026-04-28T03:00:21.245140,0.087,0.086,0.121
2026-04-28T03:00:21.245225,0.084,0.086,0.121
2026-04-28T03:00:21.245307,0.083,0.085,0.121
2026-04-28T03:00:21.245388,0.082,0.085,0.121
2026-04-28T03:00:21.245469,0.081,0.085,0.121
2026-04-28T03:00:21.245550,0.081,0.085,0.121
2026-04-28T03:00:21.245633,0.083,0.085,0.121
2026-04-28T03:00:21.245722,0.080,0.085,0.121
2026-04-28T03:00:21.245816,0.098,0.085,0.121
2026-04-28T03:00:21.245907,0.093,0.085,0.121
2026-04-28T03:00:21.245990,0.085,0.085,0.121
2026-04-28T03:00:21.246071,0.082,0.085,0.121
2026-04-28T03:00:21.246153,0.082,0.085,0.121
2026-04-28T03:00:21.246234,0.080,0.085,0.121
2026-04-28T03:00:21.246316,0.082,0.085,0.121
2026-04-28T03:00:21.246398,0.082,0.085,0.121
2026-04-28T03:00:21.246478,0.080,0.085,0.121
2026-04-28T03:00:21.246578,0.099,0.085,0.121
2026-04-28T03:00:21.246668,0.091,0.085,0.121
2026-04-28T03:00:21.246778,0.107,0.086,0.121
2026-04-28T03:00:21.246872,0.096,0.086,0.121
2026-04-28T03:00:21.246957,0.086,0.086,0.121
2026-04-28T03:00:21.247044,0.087,0.086,0.121
2026-04-28T03:00:21.247124,0.081,0.086,0.121
2026-04-28T03:00:21.247204,0.080,0.086,0.121
2026-04-28T03:00:21.247285,0.081,0.086,0.121
2026-04-28T03:00:21.247366,0.081,0.086,0.121
2026-04-28T03:00:21.247446,0.080,0.086,0.121
2026-04-28T03:00:21.247526,0.080,0.086,0.121
2026-04-28T03:00:21.247606,0.080,0.085,0.121
2026-04-28T03:00:21.247686,0.079,0.085,0.121
2026-04-28T03:00:21.247780,0.092,0.085,0.121
2026-04-28T03:00:21.247870,0.090,0.085,0.121
2026-04-28T03:00:21.247952,0.084,0.085,0.121
2026-04-28T03:00:21.248034,0.082,0.085,0.121
2026-04-28T03:00:21.248114,0.081,0.085,0.121
2026-04-28T03:00:21.248195,0.080,0.085,0.121
2026-04-28T03:00:21.248277,0.083,0.085,0.121
2026-04-28T03:00:21.248357,0.080,0.085,0.121
2026-04-28T03:00:21.248457,0.099,0.085,0.121
2026-04-28T03:00:21.248547,0.090,0.085,0.121
2026-04-28T03:00:21.248654,0.104,0.086,0.121
2026-04-28T03:00:21.248752,0.100,0.086,0.121
2026-04-28T03:00:21.248848,0.094,0.086,0.121
2026-04-28T03:00:21.248939,0.093,0.086,0.121
2026-04-28T03:00:21.249022,0.084,0.086,0.121
2026-04-28T03:00:21.249103,0.081,0.086,0.121
2026-04-28T03:00:21.249184,0.081,0.086,0.121
2026-04-28T03:00:21.249266,0.082,0.086,0.121
2026-04-28T03:00:21.249346,0.081,0.086,0.121
2026-04-28T03:00:21.249427,0.081,0.086,0.121
2026-04-28T03:00:21.249532,0.103,0.086,0.121
2026-04-28T03:00:21.249615,0.084,0.086,0.121
2026-04-28T03:00:21.249696,0.082,0.086,0.121
2026-04-28T03:00:21.249792,0.094,0.086,0.121
2026-04-28T03:00:21.249877,0.086,0.086,0.121
2026-04-28T03:00:21.249960,0.083,0.086,0.121
2026-04-28T03:00:21.250042,0.083,0.086,0.121
2026-04-28T03:00:21.250123,0.081,0.086,0.121
2026-04-28T03:00:21.250203,0.080,0.086,0.121
2026-04-28T03:00:21.250285,0.082,0.086,0.121
2026-04-28T03:00:21.250368,0.083,0.086,0.121
2026-04-28T03:00:21.250472,0.101,0.086,0.121
2026-04-28T03:00:21.250561,0.091,0.086,0.121
2026-04-28T03:00:21.250658,0.097,0.086,0.121
2026-04-28T03:00:21.250752,0.094,0.086,0.121
2026-04-28T03:00:21.250841,0.090,0.086,0.121
2026-04-28T03:00:21.250929,0.088,0.087,0.121
2026-04-28T03:00:21.251012,0.084,0.087,0.121
2026-04-28T03:00:21.251092,0.080,0.087,0.121
2026-04-28T03:00:21.251172,0.080,0.087,0.121
2026-04-28T03:00:21.251253,0.081,0.087,0.121
2026-04-28T03:00:21.251333,0.080,0.087,0.121
2026-04-28T03:00:21.251414,0.081,0.086,0.110
2026-04-28T03:00:21.251523,0.108,0.086,0.110
2026-04-28T03:00:21.251606,0.083,0.086,0.110
2026-04-28T03:00:21.251687,0.081,0.086,0.110
2026-04-28T03:00:21.251778,0.090,0.086,0.110
2026-04-28T03:00:21.251882,0.104,0.086,0.110
2026-04-28T03:00:21.251969,0.088,0.086,0.110
2026-04-28T03:00:21.252053,0.085,0.086,0.110
2026-04-28T03:00:21.252135,0.082,0.086,0.110
2026-04-28T03:00:21.252216,0.081,0.086,0.110
2026-04-28T03:00:21.252298,0.082,0.086,0.110
2026-04-28T03:00:21.252378,0.080,0.086,0.110
2026-04-28T03:00:21.252479,0.100,0.087,0.110
2026-04-28T03:00:21.252567,0.088,0.087,0.110
2026-04-28T03:00:21.252664,0.097,0.087,0.110
2026-04-28T03:00:21.252758,0.094,0.087,0.110
2026-04-28T03:00:21.252848,0.091,0.087,0.110
2026-04-28T03:00:21.252939,0.090,0.087,0.110
2026-04-28T03:00:21.253022,0.084,0.087,0.110
2026-04-28T03:00:21.253103,0.081,0.087,0.110
2026-04-28T03:00:21.253183,0.081,0.087,0.110
2026-04-28T03:00:21.253263,0.081,0.087,0.110
2026-04-28T03:00:21.253343,0.080,0.087,0.110
2026-04-28T03:00:21.253425,0.081,0.087,0.110
2026-04-28T03:00:21.253505,0.080,0.086,0.108
2026-04-28T03:00:21.253584,0.079,0.086,0.108
2026-04-28T03:00:21.253663,0.080,0.086,0.108
2026-04-28T03:00:21.253753,0.087,0.086,0.108
2026-04-28T03:00:21.253840,0.088,0.086,0.108
2026-04-28T03:00:21.253923,0.084,0.086,0.108
2026-04-28T03:00:21.254004,0.081,0.086,0.108
2026-04-28T03:00:21.254085,0.081,0.086,0.108
2026-04-28T03:00:21.254167,0.082,0.086,0.108
2026-04-28T03:00:21.254248,0.081,0.086,0.108
2026-04-28T03:00:21.254349,0.100,0.086,0.108
2026-04-28T03:00:21.254438,0.090,0.086,0.108
2026-04-28T03:00:21.254534,0.096,0.086,0.108
2026-04-28T03:00:21.254619,0.085,0.086,0.108
2026-04-28T03:00:21.254708,0.081,0.086,0.108
2026-04-28T03:00:21.254804,0.101,0.086,0.108
2026-04-28T03:00:21.254887,0.086,0.087,0.108
2026-04-28T03:00:21.254968,0.081,0.087,0.108
2026-04-28T03:00:21.255050,0.081,0.087,0.108
2026-04-28T03:00:21.255131,0.082,0.087,0.108
2026-04-28T03:00:21.255210,0.080,0.086,0.108
2026-04-28T03:00:21.255292,0.082,0.086,0.108
2026-04-28T03:00:21.255371,0.079,0.086,0.108
2026-04-28T03:00:21.255454,0.081,0.086,0.108
2026-04-28T03:00:21.255535,0.081,0.086,0.108
2026-04-28T03:00:21.255615,0.081,0.086,0.108
2026-04-28T03:00:21.255695,0.080,0.086,0.108
2026-04-28T03:00:21.255791,0.094,0.086,0.108
2026-04-28T03:00:21.255875,0.085,0.086,0.108
2026-04-28T03:00:21.255956,0.081,0.086,0.108
2026-04-28T03:00:21.256039,0.083,0.086,0.108
2026-04-28T03:00:21.256121,0.082,0.086,0.108
2026-04-28T03:00:21.256223,0.100,0.086,0.108
