Timestamp,Telemetry_Gap_ms,Mean_Gap_ms,Max_Gap_ms
2026-08-21T23:27:03.206401,0.118,0.148,0.425
2026-08-21T23:27:03.206523,0.122,0.148,0.425
2026-08-21T23:27:03.206644,0.118,0.146,0.425
2026-08-21T23:27:03.206778,0.135,0.143,0.245
2026-08-21T23:27:03.206900,0.123,0.142,0.232
2026-08-21T23:27:03.207021,0.121,0.141,0.232
2026-08-21T23:27:03.207138,0.118,0.140,0.232
2026-08-21T23:27:03.207257,0.119,0.140,0.232
2026-08-21T23:27:03.207373,0.116,0.139,0.232
2026-08-21T23:27:03.207489,0.117,0.139,0.232
2026-08-21T23:27:03.207605,0.115,0.138,0.232
2026-08-21T23:27:03.207747,0.139,0.138,0.232
2026-08-21T23:27:03.207872,0.127,0.137,0.232
2026-08-21T23:27:03.207985,0.114,0.137,0.232
2026-08-21T23:27:03.208115,0.125,0.136,0.232
2026-08-21T23:27:03.208234,0.123,0.136,0.232
2026-08-21T23:27:03.208378,0.148,0.135,0.221
2026-08-21T23:27:03.208486,0.110,0.135,0.221
2026-08-21T23:27:03.208601,0.115,0.134,0.221
2026-08-21T23:27:03.208714,0.112,0.133,0.221
2026-08-21T23:27:03.208819,0.106,0.133,0.221
2026-08-21T23:27:03.208923,0.104,0.132,0.221
2026-08-21T23:27:03.209019,0.096,0.131,0.221
2026-08-21T23:27:03.209117,0.098,0.131,0.221
2026-08-21T23:27:03.209213,0.097,0.130,0.221
2026-08-21T23:27:03.209311,0.097,0.130,0.221
2026-08-21T23:27:03.209407,0.097,0.129,0.221
2026-08-21T23:27:03.209502,0.096,0.129,0.221
2026-08-21T23:27:03.209601,0.099,0.128,0.221
2026-08-21T23:27:03.209705,0.103,0.128,0.221
2026-08-21T23:27:03.209806,0.102,0.127,0.221
2026-08-21T23:27:03.209905,0.099,0.126,0.221
2026-08-21T23:27:03.210001,0.096,0.126,0.221
2026-08-21T23:27:03.210097,0.096,0.125,0.221
2026-08-21T23:27:03.210194,0.098,0.124,0.221
2026-08-21T23:27:03.210287,0.093,0.123,0.221
2026-08-21T23:27:03.210406,0.118,0.122,0.202
2026-08-21T23:27:03.210512,0.106,0.121,0.194
2026-08-21T23:27:03.210626,0.114,0.120,0.162
2026-08-21T23:27:03.210734,0.107,0.120,0.162
2026-08-21T23:27:03.210834,0.101,0.119,0.162
2026-08-21T23:27:03.210935,0.101,0.119,0.162
2026-08-21T23:27:03.211030,0.095,0.118,0.162
2026-08-21T23:27:03.211125,0.095,0.118,0.162
2026-08-21T23:27:03.211218,0.094,0.118,0.162
2026-08-21T23:27:03.211312,0.094,0.118,0.162
2026-08-21T23:27:03.211406,0.093,0.117,0.162
2026-08-21T23:27:03.211501,0.095,0.117,0.162
2026-08-21T23:27:03.211593,0.093,0.117,0.162
2026-08-21T23:27:03.211693,0.099,0.116,0.162
2026-08-21T23:27:03.211792,0.100,0.116,0.162
2026-08-21T23:27:03.211888,0.096,0.116,0.162
2026-08-21T23:27:03.211982,0.094,0.116,0.162
2026-08-21T23:27:03.212077,0.094,0.116,0.162
2026-08-21T23:27:03.212172,0.096,0.115,0.162
2026-08-21T23:27:03.212266,0.093,0.115,0.162
2026-08-21T23:27:03.212383,0.115,0.115,0.151
2026-08-21T23:27:03.212485,0.102,0.114,0.151
2026-08-21T23:27:03.212599,0.113,0.114,0.151
2026-08-21T23:27:03.212707,0.109,0.114,0.151
2026-08-21T23:27:03.212811,0.105,0.114,0.151
2026-08-21T23:27:03.212913,0.102,0.113,0.151
2026-08-21T23:27:03.213006,0.094,0.113,0.151
2026-08-21T23:27:03.213097,0.091,0.113,0.151
2026-08-21T23:27:03.213189,0.092,0.112,0.151
2026-08-21T23:27:03.213283,0.094,0.112,0.151
2026-08-21T23:27:03.213375,0.092,0.112,0.151
2026-08-21T23:27:03.213469,0.094,0.112,0.151
2026-08-21T23:27:03.213563,0.094,0.111,0.151
2026-08-21T23:27:03.213663,0.094,0.111,0.151
2026-08-21T23:27:03.213765,0.107,0.111,0.151
2026-08-21T23:27:03.213861,0.097,0.111,0.151
2026-08-21T23:27:03.213954,0.093,0.110,0.151
2026-08-21T23:27:03.214047,0.092,0.110,0.151
2026-08-21T23:27:03.214142,0.095,0.110,0.151
2026-08-21T23:27:03.214232,0.090,0.110,0.151
2026-08-21T23:27:03.214346,0.113,0.109,0.151
2026-08-21T23:27:03.214448,0.102,0.109,0.151
2026-08-21T23:27:03.214558,0.110,0.109,0.151
2026-08-21T23:27:03.214682,0.116,0.109,0.151
2026-08-21T23:27:03.214787,0.112,0.109,0.151
2026-08-21T23:27:03.214888,0.102,0.108,0.151
2026-08-21T23:27:03.214982,0.094,0.108,0.151
2026-08-21T23:27:03.215075,0.093,0.108,0.151
2026-08-21T23:27:03.215167,0.092,0.108,0.151
2026-08-21T23:27:03.215261,0.094,0.107,0.151
2026-08-21T23:27:03.215354,0.092,0.107,0.151
2026-08-21T23:27:03.215446,0.092,0.107,0.151
2026-08-21T23:27:03.215535,0.090,0.107,0.151
2026-08-21T23:27:03.215630,0.094,0.106,0.151
2026-08-21T23:27:03.215732,0.101,0.106,0.151
2026-08-21T23:27:03.215830,0.099,0.106,0.151
2026-08-21T23:27:03.215926,0.096,0.106,0.151
2026-08-21T23:27:03.216019,0.093,0.105,0.151
2026-08-21T23:27:03.216113,0.094,0.105,0.151
2026-08-21T23:27:03.216204,0.091,0.105,0.151
2026-08-21T23:27:03.216319,0.114,0.104,0.148
2026-08-21T23:27:03.216420,0.102,0.104,0.148
2026-08-21T23:27:03.216530,0.110,0.104,0.148
2026-08-21T23:27:03.216626,0.097,0.103,0.148
2026-08-21T23:27:03.216727,0.101,0.103,0.148
2026-08-21T23:27:03.216830,0.103,0.103,0.148
2026-08-21T23:27:03.216922,0.093,0.103,0.148
2026-08-21T23:27:03.217014,0.092,0.102,0.148
2026-08-21T23:27:03.217105,0.092,0.102,0.148
2026-08-21T23:27:03.217199,0.094,0.102,0.148
2026-08-21T23:27:03.217292,0.092,0.102,0.148
2026-08-21T23:27:03.217386,0.094,0.101,0.148
2026-08-21T23:27:03.217479,0.093,0.101,0.148
2026-08-21T23:27:03.217570,0.091,0.101,0.148
2026-08-21T23:27:03.217669,0.093,0.101,0.148
2026-08-21T23:27:03.217771,0.106,0.100,0.148
2026-08-21T23:27:03.217863,0.094,0.100,0.148
2026-08-21T23:27:03.217957,0.093,0.100,0.148
2026-08-21T23:27:03.218051,0.095,0.099,0.148
2026-08-21T23:27:03.218144,0.093,0.099,0.148
2026-08-21T23:27:03.218260,0.114,0.099,0.118
2026-08-21T23:27:03.218361,0.102,0.099,0.118
2026-08-21T23:27:03.218468,0.108,0.099,0.118
2026-08-21T23:27:03.218565,0.097,0.099,0.118
2026-08-21T23:27:03.218667,0.096,0.098,0.118
2026-08-21T23:27:03.218773,0.111,0.098,0.118
2026-08-21T23:27:03.218866,0.094,0.098,0.118
2026-08-21T23:27:03.218961,0.095,0.098,0.118
2026-08-21T23:27:03.219055,0.093,0.098,0.118
2026-08-21T23:27:03.219147,0.093,0.098,0.118
2026-08-21T23:27:03.219239,0.091,0.098,0.118
2026-08-21T23:27:03.219331,0.092,0.098,0.118
2026-08-21T23:27:03.219422,0.091,0.098,0.118
2026-08-21T23:27:03.219516,0.094,0.098,0.118
2026-08-21T23:27:03.219609,0.093,0.098,0.118
2026-08-21T23:27:03.219710,0.100,0.098,0.118
2026-08-21T23:27:03.219807,0.098,0.098,0.118
2026-08-21T23:27:03.219897,0.091,0.098,0.118
2026-08-21T23:27:03.219992,0.094,0.098,0.118
2026-08-21T23:27:03.220084,0.092,0.098,0.118
2026-08-21T23:27:03.220199,0.114,0.098,0.116
2026-08-21T23:27:03.220302,0.103,0.098,0.116
2026-08-21T23:27:03.220412,0.109,0.098,0.116
2026-08-21T23:27:03.220507,0.096,0.098,0.116
2026-08-21T23:27:03.220599,0.093,0.098,0.116
2026-08-21T23:27:03.220715,0.109,0.098,0.116
2026-08-21T23:27:03.220816,0.105,0.098,0.116
2026-08-21T23:27:03.220911,0.096,0.098,0.116
2026-08-21T23:27:03.221003,0.093,0.098,0.116
2026-08-21T23:27:03.221095,0.092,0.098,0.116
2026-08-21T23:27:03.221185,0.090,0.098,0.116
2026-08-21T23:27:03.221280,0.093,0.098,0.116
2026-08-21T23:27:03.221370,0.092,0.098,0.116
2026-08-21T23:27:03.221463,0.093,0.098,0.116
2026-08-21T23:27:03.221557,0.093,0.098,0.116
2026-08-21T23:27:03.221651,0.094,0.098,0.116
2026-08-21T23:27:03.221757,0.104,0.098,0.116
2026-08-21T23:27:03.221851,0.095,0.098,0.116
2026-08-21T23:27:03.221946,0.095,0.098,0.116
2026-08-21T23:27:03.222039,0.093,0.098,0.116
2026-08-21T23:27:03.222153,0.113,0.098,0.116
2026-08-21T23:27:03.222254,0.102,0.098,0.116
2026-08-21T23:27:03.222363,0.109,0.098,0.116
2026-08-21T23:27:03.222457,0.095,0.098,0.116
2026-08-21T23:27:03.222549,0.092,0.097,0.116
2026-08-21T23:27:03.222669,0.113,0.097,0.116
2026-08-21T23:27:03.222771,0.108,0.098,0.116
2026-08-21T23:27:03.222866,0.096,0.098,0.116
2026-08-21T23:27:03.222958,0.093,0.098,0.116
2026-08-21T23:27:03.223050,0.092,0.098,0.116
2026-08-21T23:27:03.223140,0.090,0.098,0.116
2026-08-21T23:27:03.223230,0.090,0.098,0.116
2026-08-21T23:27:03.223322,0.092,0.098,0.116
2026-08-21T23:27:03.223431,0.107,0.098,0.116
2026-08-21T23:27:03.223526,0.096,0.098,0.116
2026-08-21T23:27:03.223620,0.094,0.098,0.116
2026-08-21T23:27:03.223721,0.100,0.098,0.116
2026-08-21T23:27:03.223820,0.100,0.098,0.116
2026-08-21T23:27:03.223915,0.095,0.098,0.116
2026-08-21T23:27:03.224007,0.092,0.098,0.116
2026-08-21T23:27:03.224120,0.111,0.098,0.116
2026-08-21T23:27:03.224220,0.102,0.098,0.116
2026-08-21T23:27:03.224330,0.109,0.098,0.116
2026-08-21T23:27:03.224427,0.097,0.098,0.114
2026-08-21T23:27:03.224519,0.093,0.097,0.114
2026-08-21T23:27:03.224619,0.099,0.097,0.114
2026-08-21T23:27:03.224720,0.100,0.097,0.114
2026-08-21T23:27:03.224820,0.101,0.097,0.114
2026-08-21T23:27:03.224945,0.122,0.098,0.122
2026-08-21T23:27:03.225044,0.102,0.098,0.122
2026-08-21T23:27:03.225139,0.095,0.098,0.122
2026-08-21T23:27:03.225232,0.093,0.098,0.122
2026-08-21T23:27:03.225325,0.093,0.098,0.122
2026-08-21T23:27:03.225418,0.093,0.098,0.122
2026-08-21T23:27:03.225511,0.093,0.098,0.122
2026-08-21T23:27:03.225604,0.093,0.098,0.122
2026-08-21T23:27:03.225704,0.098,0.098,0.122
2026-08-21T23:27:03.225802,0.099,0.098,0.122
2026-08-21T23:27:03.225897,0.096,0.098,0.122
2026-08-21T23:27:03.225991,0.093,0.098,0.122
2026-08-21T23:27:03.226104,0.112,0.098,0.122
2026-08-21T23:27:03.226207,0.103,0.098,0.122
2026-08-21T23:27:03.226316,0.109,0.098,0.122
2026-08-21T23:27:03.226413,0.097,0.098,0.122
2026-08-21T23:27:03.226506,0.094,0.098,0.122
2026-08-21T23:27:03.226602,0.096,0.098,0.122
2026-08-21T23:27:03.226702,0.098,0.098,0.122
2026-08-21T23:27:03.226802,0.100,0.098,0.122
2026-08-21T23:27:03.226896,0.095,0.098,0.122
2026-08-21T23:27:03.226992,0.095,0.098,0.122
2026-08-21T23:27:03.227085,0.094,0.098,0.122
2026-08-21T23:27:03.227180,0.094,0.098,0.122
2026-08-21T23:27:03.227272,0.093,0.098,0.122
2026-08-21T23:27:03.227366,0.094,0.098,0.122
2026-08-21T23:27:03.227457,0.091,0.098,0.122
2026-08-21T23:27:03.227550,0.093,0.098,0.122
2026-08-21T23:27:03.227642,0.092,0.098,0.122
2026-08-21T23:27:03.227794,0.147,0.098,0.147
2026-08-21T23:27:03.227898,0.107,0.098,0.147
2026-08-21T23:27:03.227993,0.096,0.098,0.147
2026-08-21T23:27:03.228107,0.114,0.098,0.147
2026-08-21T23:27:03.228272,0.165,0.099,0.165
2026-08-21T23:27:03.228384,0.112,0.099,0.165
2026-08-21T23:27:03.228482,0.098,0.099,0.165
2026-08-21T23:27:03.228578,0.097,0.099,0.165
2026-08-21T23:27:03.228686,0.101,0.099,0.165
2026-08-21T23:27:03.228787,0.108,0.099,0.165
2026-08-21T23:27:03.228880,0.095,0.099,0.165
2026-08-21T23:27:03.228972,0.092,0.099,0.165
2026-08-21T23:27:03.229063,0.091,0.099,0.165
2026-08-21T23:27:03.229156,0.093,0.099,0.165
2026-08-21T23:27:03.229249,0.094,0.099,0.165
2026-08-21T23:27:03.229340,0.091,0.099,0.165
2026-08-21T23:27:03.229432,0.091,0.099,0.165
2026-08-21T23:27:03.229525,0.094,0.099,0.165
2026-08-21T23:27:03.229618,0.093,0.099,0.165
2026-08-21T23:27:03.229721,0.100,0.099,0.165
2026-08-21T23:27:03.229840,0.108,0.099,0.165
2026-08-21T23:27:03.230001,0.154,0.100,0.165
2026-08-21T23:27:03.230238,0.234,0.101,0.234
2026-08-21T23:27:03.230424,0.193,0.102,0.234
2026-08-21T23:27:03.230551,0.139,0.102,0.234
2026-08-21T23:27:03.230688,0.126,0.103,0.234
2026-08-21T23:27:03.230835,0.146,0.103,0.234
2026-08-21T23:27:03.230982,0.150,0.104,0.234
2026-08-21T23:27:03.231172,0.178,0.104,0.234
2026-08-21T23:27:03.231350,0.177,0.105,0.234
2026-08-21T23:27:03.231542,0.184,0.106,0.234
2026-08-21T23:27:03.231750,0.215,0.107,0.234
2026-08-21T23:27:03.231930,0.185,0.108,0.234
2026-08-21T23:27:03.232078,0.161,0.109,0.234
2026-08-21T23:27:03.232186,0.115,0.109,0.234
2026-08-21T23:27:03.232357,0.170,0.110,0.234
2026-08-21T23:27:03.232462,0.106,0.110,0.234
2026-08-21T23:27:03.232562,0.101,0.110,0.234
2026-08-21T23:27:03.232678,0.104,0.110,0.234
2026-08-21T23:27:03.232814,0.136,0.110,0.234
2026-08-21T23:27:03.232937,0.129,0.111,0.234
2026-08-21T23:27:03.233147,0.196,0.112,0.234
2026-08-21T23:27:03.233272,0.140,0.112,0.234
2026-08-21T23:27:03.233417,0.147,0.113,0.234
2026-08-21T23:27:03.233533,0.117,0.113,0.234
2026-08-21T23:27:03.233690,0.146,0.113,0.234
2026-08-21T23:27:03.233808,0.129,0.113,0.234
2026-08-21T23:27:03.233911,0.104,0.114,0.234
2026-08-21T23:27:03.234019,0.108,0.114,0.234
2026-08-21T23:27:03.234118,0.099,0.113,0.234
2026-08-21T23:27:03.234218,0.100,0.114,0.234
2026-08-21T23:27:03.234317,0.100,0.114,0.234
2026-08-21T23:27:03.234415,0.098,0.114,0.234
2026-08-21T23:27:03.234513,0.097,0.114,0.234
2026-08-21T23:27:03.234615,0.101,0.114,0.234
2026-08-21T23:27:03.234723,0.107,0.114,0.234
2026-08-21T23:27:03.234829,0.107,0.114,0.234
2026-08-21T23:27:03.234929,0.101,0.114,0.234
2026-08-21T23:27:03.235029,0.100,0.114,0.234
2026-08-21T23:27:03.235125,0.096,0.114,0.234
2026-08-21T23:27:03.235220,0.094,0.114,0.234
2026-08-21T23:27:03.235319,0.099,0.114,0.234
2026-08-21T23:27:03.235414,0.095,0.114,0.234
2026-08-21T23:27:03.235543,0.129,0.114,0.234
2026-08-21T23:27:03.235725,0.180,0.115,0.234
2026-08-21T23:27:03.235857,0.133,0.115,0.234
2026-08-21T23:27:03.235960,0.104,0.115,0.234
2026-08-21T23:27:03.236058,0.098,0.115,0.234
2026-08-21T23:27:03.236162,0.103,0.115,0.234
2026-08-21T23:27:03.236262,0.100,0.115,0.234
2026-08-21T23:27:03.236358,0.098,0.115,0.234
2026-08-21T23:27:03.236459,0.100,0.115,0.234
2026-08-21T23:27:03.236557,0.098,0.115,0.234
2026-08-21T23:27:03.236651,0.095,0.115,0.234
2026-08-21T23:27:03.236763,0.111,0.115,0.234
2026-08-21T23:27:03.236859,0.097,0.115,0.234
2026-08-21T23:27:03.236953,0.094,0.115,0.234
2026-08-21T23:27:03.237046,0.093,0.115,0.234
2026-08-21T23:27:03.237141,0.096,0.115,0.234
2026-08-21T23:27:03.237234,0.091,0.115,0.234
2026-08-21T23:27:03.237329,0.094,0.115,0.234
2026-08-21T23:27:03.237424,0.096,0.115,0.234
2026-08-21T23:27:03.237516,0.092,0.115,0.234
2026-08-21T23:27:03.237635,0.118,0.115,0.234
2026-08-21T23:27:03.237809,0.173,0.116,0.234
2026-08-21T23:27:03.237932,0.123,0.116,0.234
2026-08-21T23:27:03.238034,0.103,0.116,0.234
2026-08-21T23:27:03.238129,0.096,0.116,0.234
2026-08-21T23:27:03.238248,0.118,0.116,0.234
2026-08-21T23:27:03.238351,0.103,0.116,0.234
2026-08-21T23:27:03.238446,0.096,0.116,0.234
2026-08-21T23:27:03.238542,0.096,0.116,0.234
2026-08-21T23:27:03.238637,0.095,0.116,0.234
2026-08-21T23:27:03.238742,0.104,0.117,0.234
2026-08-21T23:27:03.238843,0.101,0.117,0.234
2026-08-21T23:27:03.238941,0.098,0.117,0.234
2026-08-21T23:27:03.239035,0.095,0.117,0.234
2026-08-21T23:27:03.239131,0.095,0.117,0.234
2026-08-21T23:27:03.239226,0.095,0.117,0.234
2026-08-21T23:27:03.239320,0.094,0.117,0.234
2026-08-21T23:27:03.239414,0.093,0.116,0.234
2026-08-21T23:27:03.239509,0.095,0.116,0.234
2026-08-21T23:27:03.239606,0.097,0.116,0.234
2026-08-21T23:27:03.239711,0.103,0.116,0.234
2026-08-21T23:27:03.239841,0.129,0.116,0.234
2026-08-21T23:27:03.239950,0.109,0.116,0.234
2026-08-21T23:27:03.240066,0.117,0.116,0.234
2026-08-21T23:27:03.240164,0.099,0.116,0.234
2026-08-21T23:27:03.240322,0.158,0.116,0.234
2026-08-21T23:27:03.240425,0.103,0.116,0.234
2026-08-21T23:27:03.240522,0.096,0.116,0.234
2026-08-21T23:27:03.240617,0.097,0.116,0.234
2026-08-21T23:27:03.240719,0.100,0.117,0.234
2026-08-21T23:27:03.240820,0.102,0.117,0.234
2026-08-21T23:27:03.240914,0.095,0.117,0.234
2026-08-21T23:27:03.241008,0.094,0.117,0.234
2026-08-21T23:27:03.241102,0.094,0.117,0.234
2026-08-21T23:27:03.241197,0.094,0.117,0.234
2026-08-21T23:27:03.241287,0.092,0.117,0.234
2026-08-21T23:27:03.241377,0.090,0.117,0.234
2026-08-21T23:27:03.241466,0.090,0.116,0.234
2026-08-21T23:27:03.241554,0.088,0.116,0.234
2026-08-21T23:27:03.241645,0.090,0.114,0.215
2026-08-21T23:27:03.241761,0.113,0.114,0.215
2026-08-21T23:27:03.241890,0.129,0.113,0.215
2026-08-21T23:27:03.241995,0.106,0.113,0.215
2026-08-21T23:27:03.242112,0.117,0.113,0.215
2026-08-21T23:27:03.242212,0.101,0.112,0.215
2026-08-21T23:27:03.242311,0.099,0.112,0.215
2026-08-21T23:27:03.242413,0.102,0.111,0.215
2026-08-21T23:27:03.242509,0.095,0.110,0.215
2026-08-21T23:27:03.242605,0.096,0.109,0.196
2026-08-21T23:27:03.242710,0.104,0.108,0.196
2026-08-21T23:27:03.242814,0.104,0.107,0.196
2026-08-21T23:27:03.242927,0.113,0.107,0.196
2026-08-21T23:27:03.243024,0.098,0.107,0.196
2026-08-21T23:27:03.243119,0.095,0.107,0.196
2026-08-21T23:27:03.243214,0.096,0.107,0.196
2026-08-21T23:27:03.243309,0.094,0.106,0.196
2026-08-21T23:27:03.243402,0.093,0.106,0.196
2026-08-21T23:27:03.243496,0.094,0.106,0.196
2026-08-21T23:27:03.243588,0.093,0.105,0.180
2026-08-21T23:27:03.243691,0.101,0.104,0.180
2026-08-21T23:27:03.243793,0.102,0.104,0.180
2026-08-21T23:27:03.243913,0.120,0.104,0.180
2026-08-21T23:27:03.244018,0.105,0.103,0.180
2026-08-21T23:27:03.244129,0.112,0.103,0.180
2026-08-21T23:27:03.244228,0.100,0.103,0.180
2026-08-21T23:27:03.244322,0.094,0.103,0.180
2026-08-21T23:27:03.244421,0.100,0.103,0.180
2026-08-21T23:27:03.244513,0.093,0.103,0.180
2026-08-21T23:27:03.244609,0.095,0.103,0.180
2026-08-21T23:27:03.244712,0.102,0.103,0.180
2026-08-21T23:27:03.244815,0.103,0.103,0.180
2026-08-21T23:27:03.244908,0.094,0.103,0.180
2026-08-21T23:27:03.245002,0.094,0.103,0.180
2026-08-21T23:27:03.245095,0.093,0.103,0.180
2026-08-21T23:27:03.245186,0.092,0.103,0.180
2026-08-21T23:27:03.245278,0.092,0.102,0.180
2026-08-21T23:27:03.245373,0.094,0.102,0.180
2026-08-21T23:27:03.245464,0.092,0.102,0.180
2026-08-21T23:27:03.245556,0.091,0.102,0.180
2026-08-21T23:27:03.245649,0.094,0.102,0.180
2026-08-21T23:27:03.245753,0.102,0.102,0.180
2026-08-21T23:27:03.245872,0.118,0.101,0.173
2026-08-21T23:27:03.245975,0.104,0.101,0.173
2026-08-21T23:27:03.246087,0.112,0.101,0.173
2026-08-21T23:27:03.246185,0.099,0.101,0.173
2026-08-21T23:27:03.246281,0.096,0.101,0.173
2026-08-21T23:27:03.246381,0.099,0.101,0.173
2026-08-21T23:27:03.246474,0.093,0.101,0.173
2026-08-21T23:27:03.246569,0.096,0.101,0.173
2026-08-21T23:27:03.246669,0.094,0.101,0.173
2026-08-21T23:27:03.246771,0.107,0.101,0.173
2026-08-21T23:27:03.246866,0.096,0.101,0.173
2026-08-21T23:27:03.246962,0.096,0.101,0.173
2026-08-21T23:27:03.247057,0.095,0.101,0.173
2026-08-21T23:27:03.247151,0.094,0.101,0.173
2026-08-21T23:27:03.247243,0.093,0.101,0.173
2026-08-21T23:27:03.247339,0.095,0.101,0.173
2026-08-21T23:27:03.247433,0.094,0.101,0.173
2026-08-21T23:27:03.247528,0.095,0.101,0.173
2026-08-21T23:27:03.247621,0.094,0.101,0.173
2026-08-21T23:27:03.247722,0.098,0.101,0.173
2026-08-21T23:27:03.247843,0.121,0.100,0.158
2026-08-21T23:27:03.247943,0.102,0.100,0.158
