Timestamp,Telemetry_Gap_ms,Telemetry_Mean_Gap_ms,Telemetry_Max_Gap_ms,Telemetry_Std_Gap_ms,Blockchain_TX_Latency_ms,Confirmation_Latency_ms,TX_Count,Block_Number,Blockchain_Status,Altitude_m,Speed_mps,Heading_deg,Latitude,Longitude,Voltage_V,Current_A,Satellites
2026-09-05T03:33:59.027435,10.517,10.517,10.517,0.000,15.447,0.000,1,0,OK,0.000,0.000,0,0.0000000,0.0000000,0.000,0.000,0
2026-09-05T03:33:59.029279,17.286,13.901,17.286,4.787,15.447,0.000,1,0,OK,0.000,0.000,0,0.0000000,0.0000000,0.000,0.000,0
2026-09-05T03:33:59.029728,0.448,9.417,17.286,8.473,15.447,0.000,1,0,OK,0.000,0.000,0,0.0000000,0.0000000,0.000,0.000,0
2026-09-05T03:33:59.030521,0.824,7.269,17.286,8.144,15.447,0.000,1,0,OK,0.000,0.000,0,24.3675715,88.6261124,0.000,0.000,0
2026-09-05T03:33:59.031020,0.520,5.919,17.286,7.671,15.447,0.000,1,0,OK,0.000,0.179,147,24.3675715,88.6261124,0.000,0.000,0
2026-09-05T03:33:59.031250,0.237,4.972,17.286,7.243,15.447,0.000,1,0,OK,0.000,0.179,147,24.3675715,88.6261124,0.000,-0.010,0
2026-09-05T03:33:59.031469,0.212,4.292,17.286,6.852,15.447,0.000,1,0,OK,0.000,0.179,147,24.3675715,88.6261124,0.000,-0.010,0
2026-09-05T03:33:59.031707,0.221,3.783,17.286,6.505,15.447,0.000,1,0,OK,0.000,0.179,147,24.3675715,88.6261124,0.000,-0.010,0
2026-09-05T03:33:59.031964,0.266,3.392,17.286,6.197,15.447,0.000,1,0,OK,0.000,0.179,147,24.3675715,88.6261124,0.000,-0.010,0
2026-09-05T03:33:59.032195,0.239,3.077,17.286,5.927,15.447,0.000,1,0,OK,0.000,0.179,147,24.3675715,88.6261124,0.000,-0.010,0
2026-09-05T03:33:59.032448,0.253,2.820,17.286,5.687,15.447,0.000,1,0,OK,0.000,0.179,147,24.3675715,88.6261124,0.000,-0.010,0
2026-09-05T03:33:59.032681,0.221,2.604,17.286,5.474,15.447,0.000,1,0,OK,0.000,0.179,147,24.3675715,88.6261124,0.000,-0.010,0
2026-09-05T03:33:59.032926,0.254,2.423,17.286,5.281,15.447,0.000,1,0,OK,0.000,0.179,147,24.3675715,88.6261124,0.000,-0.010,0
2026-09-05T03:33:59.033143,0.220,2.266,17.286,5.108,15.447,0.000,1,0,OK,0.000,0.179,147,24.3675715,88.6261124,0.000,-0.010,0
2026-09-05T03:33:59.033359,0.205,2.128,17.286,4.951,15.447,0.000,1,0,OK,0.000,0.179,147,24.3675715,88.6261124,0.000,-0.010,0
2026-09-05T03:33:59.033591,0.230,2.010,17.286,4.807,15.447,0.000,1,0,OK,0.000,0.179,147,24.3675715,88.6261124,0.000,-0.010,13
2026-09-05T03:33:59.033822,0.232,1.905,17.286,4.674,15.447,0.000,1,0,OK,0.000,0.179,147,24.3675715,88.6261124,0.000,-0.010,13
2026-09-05T03:33:59.034051,0.228,1.812,17.286,4.552,15.447,0.000,1,0,OK,0.000,0.179,147,24.3675715,88.6261124,0.000,-0.010,13
2026-09-05T03:33:59.034281,0.228,1.728,17.286,4.438,15.447,0.000,1,0,OK,0.000,0.179,147,24.3675715,88.6261124,0.000,-0.010,13
2026-09-05T03:33:59.034522,0.229,1.653,17.286,4.333,15.447,0.000,1,0,OK,0.000,0.179,147,24.3675715,88.6261124,0.000,-0.010,13
2026-09-05T03:33:59.034774,0.233,1.586,17.286,4.234,15.447,0.000,1,0,OK,1.816,0.179,147,24.3675715,88.6261124,0.000,-0.010,13
2026-09-05T03:33:59.035028,0.262,1.526,17.286,4.142,15.447,0.000,1,0,OK,1.816,0.179,147,24.3675715,88.6261124,0.000,-0.010,13
2026-09-05T03:33:59.061205,26.172,2.597,26.172,6.541,15.447,0.000,1,0,OK,1.816,0.179,147,24.3675715,88.6261124,0.000,-0.010,13
2026-09-05T03:33:59.061943,0.738,2.520,26.172,6.409,15.447,0.000,1,0,OK,1.816,0.179,147,24.3675715,88.6261124,0.000,-0.010,13
2026-09-05T03:33:59.062199,0.260,2.429,26.172,6.290,15.447,0.000,1,0,OK,1.816,0.179,147,24.3675715,88.6261124,0.000,-0.010,13
2026-09-05T03:33:59.063845,1.644,2.399,26.172,6.165,15.447,0.000,1,0,OK,1.816,0.179,147,24.3675716,88.6261123,0.000,-0.010,13
2026-09-05T03:33:59.064098,0.253,2.320,26.172,6.059,15.447,0.000,1,0,OK,1.816,0.176,147,24.3675716,88.6261123,0.000,-0.010,13
2026-09-05T03:33:59.067181,3.078,2.347,26.172,5.948,15.447,0.000,1,0,OK,1.816,0.176,147,24.3675716,88.6261123,0.000,-0.010,13
2026-09-05T03:33:59.067442,0.263,2.275,26.172,5.853,15.447,0.000,1,0,OK,1.816,0.176,147,24.3675716,88.6261123,0.000,-0.010,13
2026-09-05T03:33:59.067698,0.248,2.207,26.172,5.763,15.447,0.000,1,0,OK,1.816,0.176,147,24.3675716,88.6261123,0.000,-0.010,13
2026-09-05T03:33:59.067952,0.263,2.145,26.172,5.677,15.447,0.000,1,0,OK,1.816,0.176,147,24.3675716,88.6261123,0.000,-0.010,13
2026-09-05T03:33:59.068218,0.266,2.086,26.172,5.595,15.447,0.000,1,0,OK,1.816,0.176,147,24.3675716,88.6261123,0.000,-0.010,13
2026-09-05T03:33:59.069421,1.199,2.059,26.172,5.509,15.447,0.000,1,0,OK,1.816,0.176,147,24.3675716,88.6261123,0.000,-0.010,13
2026-09-05T03:33:59.069697,0.266,2.006,26.172,5.433,15.447,0.000,1,0,OK,1.816,0.176,147,24.3675716,88.6261123,0.000,-0.010,13
2026-09-05T03:33:59.069980,0.290,1.957,26.172,5.361,15.447,0.000,1,0,OK,1.816,0.176,147,24.3675716,88.6261123,0.000,-0.010,13
2026-09-05T03:33:59.070925,0.946,1.929,26.172,5.286,15.447,0.000,1,0,OK,1.816,0.176,147,24.3675716,88.6261123,0.000,-0.010,13
2026-09-05T03:33:59.071186,0.260,1.884,26.172,5.220,15.447,0.000,1,0,OK,1.816,0.176,147,24.3675716,88.6261123,0.000,-0.010,13
2026-09-05T03:33:59.074270,3.080,1.915,26.172,5.152,15.447,0.000,1,0,OK,1.816,0.176,147,24.3675716,88.6261123,0.000,-0.010,13
2026-09-05T03:33:59.074534,0.265,1.873,26.172,5.091,15.447,0.000,1,0,OK,1.816,0.176,147,24.3675716,88.6261123,0.000,-0.010,13
2026-09-05T03:33:59.074812,0.256,1.833,26.172,5.032,15.447,0.000,1,0,OK,1.816,0.176,147,24.3675716,88.6261123,0.000,-0.010,13
2026-09-05T03:33:59.075084,0.291,1.795,26.172,4.974,15.447,0.000,1,0,OK,1.816,0.176,147,24.3675716,88.6261123,0.000,-0.010,13
2026-09-05T03:33:59.076632,1.531,1.789,26.172,4.913,15.447,0.000,1,0,OK,1.816,0.176,147,24.3675716,88.6261123,0.000,-0.010,13
2026-09-05T03:33:59.076945,0.313,1.754,26.172,4.860,15.447,0.000,1,0,OK,1.818,0.176,147,24.3675716,88.6261123,0.000,-0.010,13
2026-09-05T03:33:59.077227,0.296,1.721,26.172,4.808,15.447,0.000,1,0,OK,1.818,0.176,147,24.3675716,88.6261123,0.000,-0.010,13
2026-09-05T03:33:59.112167,34.881,2.458,34.881,6.858,15.447,0.000,1,0,OK,1.818,0.176,147,24.3675716,88.6261123,0.000,-0.010,13
2026-09-05T03:33:59.112530,0.408,2.414,34.881,6.788,15.447,0.000,1,0,OK,1.818,0.176,147,24.3675716,88.6261123,0.000,-0.010,13
2026-09-05T03:33:59.112826,0.303,2.369,34.881,6.721,15.447,0.000,1,0,OK,1.818,0.176,147,24.3675716,88.6261123,0.000,-0.010,13
2026-09-05T03:33:59.114306,1.478,2.350,34.881,6.650,15.447,0.000,1,0,OK,1.818,0.176,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.117100,2.788,2.359,34.881,6.581,15.447,0.000,1,0,OK,1.818,0.173,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.118706,1.603,2.344,34.881,6.514,15.447,0.000,1,0,OK,1.818,0.173,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.118989,0.293,2.140,34.881,6.412,15.447,0.000,1,0,OK,1.818,0.173,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.119259,0.272,1.799,34.881,6.032,15.447,0.000,1,0,OK,1.818,0.173,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.119529,0.271,1.796,34.881,6.033,15.447,0.000,1,0,OK,1.818,0.173,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.121902,2.350,1.826,34.881,6.031,15.447,0.000,1,0,OK,1.818,0.173,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.122279,0.384,1.824,34.881,6.032,15.447,0.000,1,0,OK,1.818,0.173,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.122588,0.319,1.825,34.881,6.032,15.447,0.000,1,0,OK,1.818,0.173,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.124359,1.768,1.856,34.881,6.027,15.447,0.000,1,0,OK,1.818,0.173,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.124690,0.307,1.858,34.881,6.027,15.447,0.000,1,0,OK,1.818,0.173,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.125000,0.337,1.859,34.881,6.026,15.447,0.000,1,0,OK,1.818,0.173,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.125286,0.290,1.860,34.881,6.026,15.447,0.000,1,0,OK,1.818,0.173,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.125863,0.557,1.866,34.881,6.025,15.447,0.000,1,0,OK,1.818,0.173,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.128359,2.493,1.912,34.881,6.021,15.447,0.000,1,0,OK,1.818,0.173,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.128688,0.336,1.914,34.881,6.020,15.447,0.000,1,0,OK,1.818,0.173,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.129046,0.372,1.917,34.881,6.019,15.447,0.000,1,0,OK,1.818,0.173,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.129318,0.281,1.918,34.881,6.019,15.447,0.000,1,0,OK,1.820,0.173,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.129583,0.268,1.919,34.881,6.019,15.447,0.000,1,0,OK,1.820,0.173,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.161896,32.271,2.560,34.881,7.386,15.447,0.000,1,0,OK,1.820,0.173,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.162239,0.379,2.563,34.881,7.385,15.447,0.000,1,0,OK,1.820,0.173,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.162510,0.278,2.564,34.881,7.384,15.447,0.000,1,0,OK,1.820,0.173,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.163945,1.432,2.588,34.881,7.379,15.447,0.000,1,0,OK,1.820,0.173,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.164224,0.280,2.589,34.881,7.378,15.447,0.000,1,0,OK,1.820,0.171,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.167211,2.987,2.643,34.881,7.371,15.447,0.000,1,0,OK,1.820,0.171,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.167485,0.278,2.125,34.881,6.548,15.447,0.000,1,0,OK,1.820,0.171,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.167759,0.263,2.116,34.881,6.550,15.447,0.000,1,0,OK,1.820,0.171,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.168027,0.280,2.116,34.881,6.550,15.447,0.000,1,0,OK,1.820,0.171,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.168285,0.259,2.088,34.881,6.555,15.447,0.000,1,0,OK,1.820,0.171,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.169773,1.428,2.112,34.881,6.550,15.447,0.000,1,0,OK,1.820,0.171,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.170113,0.390,2.058,34.881,6.553,15.447,0.000,1,0,OK,1.820,0.171,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.170418,0.309,2.059,34.881,6.553,15.447,0.000,1,0,OK,1.820,0.171,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.170819,0.377,2.062,34.881,6.552,15.447,0.000,1,0,OK,1.820,0.171,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.174360,3.532,2.127,34.881,6.550,15.447,0.000,1,0,OK,1.820,0.171,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.174716,0.371,2.129,34.881,6.550,15.447,0.000,1,0,OK,1.820,0.171,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.175000,0.303,2.111,34.881,6.553,15.447,0.000,1,0,OK,1.820,0.171,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.175262,0.265,2.111,34.881,6.553,15.447,0.000,1,0,OK,1.820,0.171,147,24.3675717,88.6261122,0.000,-0.010,13
2026-09-05T03:33:59.176813,1.550,2.137,34.881,6.549,15.447,0.000,1,0,OK,1.820,0.171,147,24.3675717,88.6261122,0.000,-0.010,13
