Timestamp,Telemetry_Gap_ms,Telemetry_Mean_Gap_ms,Telemetry_Max_Gap_ms,Telemetry_Std_Gap_ms,Blockchain_TX_Latency_ms,Confirmation_Latency_ms,TX_Count,Block_Number,Blockchain_Status,Altitude_m,Speed_mps,Heading_deg,Latitude,Longitude,Voltage_V,Current_A,Satellites
2026-09-05T03:22:38.050410,10.291,10.291,10.291,0,16.189,0,1,0,OK,0,0,0,0,0,0,0,0
2026-09-05T03:22:38.052310,18.062,14.176,18.062,5.495,16.189,0,1,0,OK,0,0,0,0,0,0,0,0
2026-09-05T03:22:38.052755,0.482,9.612,18.062,8.809,16.189,0,1,0,OK,0,0,0,0,0,0,0,0
2026-09-05T03:22:38.053103,0.374,7.302,18.062,8.548,16.189,0,1,0,OK,0,0,0,24.3675864,88.6261874,0,0,0
2026-09-05T03:22:38.054130,1.012,6.044,18.062,7.919,16.189,0,1,0,OK,0,0.04,147,24.3675864,88.6261874,0,0,0
2026-09-05T03:22:38.054378,0.266,5.081,18.062,7.466,16.189,0,1,0,OK,0,0.04,147,24.3675864,88.6261874,0,-0.01,0
2026-09-05T03:22:38.054615,0.234,4.389,18.062,7.057,16.189,0,1,0,OK,0,0.04,147,24.3675864,88.6261874,0,-0.01,0
2026-09-05T03:22:38.054910,0.279,3.875,18.062,6.693,16.189,0,1,0,OK,0,0.04,147,24.3675864,88.6261874,0,-0.01,0
2026-09-05T03:22:38.055204,0.287,3.476,18.062,6.374,16.189,0,1,0,OK,0,0.04,147,24.3675864,88.6261874,0,-0.01,0
2026-09-05T03:22:38.055455,0.257,3.154,18.062,6.095,16.189,0,1,0,OK,0,0.04,147,24.3675864,88.6261874,0,-0.01,0
2026-09-05T03:22:38.055744,0.277,2.893,18.062,5.847,16.189,0,1,0,OK,0,0.04,147,24.3675864,88.6261874,0,-0.01,0
2026-09-05T03:22:38.055999,0.265,2.674,18.062,5.626,16.189,0,1,0,OK,0,0.04,147,24.3675864,88.6261874,0,-0.01,0
2026-09-05T03:22:38.056262,0.264,2.489,18.062,5.428,16.189,0,1,0,OK,0,0.04,147,24.3675864,88.6261874,0,-0.01,0
2026-09-05T03:22:38.056504,0.243,2.328,18.062,5.25,16.189,0,1,0,OK,0,0.04,147,24.3675864,88.6261874,0,-0.01,0
2026-09-05T03:22:38.056749,0.235,2.189,18.062,5.088,16.189,0,1,0,OK,0,0.04,147,24.3675864,88.6261874,0,-0.01,0
2026-09-05T03:22:38.057007,0.263,2.068,18.062,4.939,16.189,0,1,0,OK,0,0.04,147,24.3675864,88.6261874,0,-0.01,12
2026-09-05T03:22:38.057248,0.242,1.961,18.062,4.802,16.189,0,1,0,OK,0,0.04,147,24.3675864,88.6261874,0,-0.01,12
2026-09-05T03:22:38.057485,0.236,1.865,18.062,4.677,16.189,0,1,0,OK,0,0.04,147,24.3675864,88.6261874,0,-0.01,12
2026-09-05T03:22:38.057734,0.237,1.779,18.062,4.56,16.189,0,1,0,OK,0,0.04,147,24.3675864,88.6261874,0,-0.01,12
2026-09-05T03:22:38.057981,0.255,1.703,18.062,4.452,16.189,0,1,0,OK,0,0.04,147,24.3675864,88.6261874,0,-0.01,12
2026-09-05T03:22:38.058226,0.245,1.634,18.062,4.35,16.189,0,1,0,OK,1.652,0.04,147,24.3675864,88.6261874,0,-0.01,12
2026-09-05T03:22:38.058470,0.244,1.57,18.062,4.256,16.189,0,1,0,OK,1.652,0.04,147,24.3675864,88.6261874,0,-0.01,12
2026-09-05T03:22:38.084096,25.611,2.616,25.611,6.513,16.189,0,1,0,OK,1.652,0.04,147,24.3675864,88.6261874,0,-0.01,12
2026-09-05T03:22:38.084805,0.719,2.537,25.611,6.381,16.189,0,1,0,OK,1.652,0.04,147,24.3675864,88.6261874,0,-0.01,12
2026-09-05T03:22:38.085051,0.251,2.445,25.611,6.264,16.189,0,1,0,OK,1.652,0.04,147,24.3675864,88.6261874,0,-0.01,12
2026-09-05T03:22:38.086452,1.402,2.405,25.611,6.141,16.189,0,1,0,OK,1.652,0.04,147,24.3675865,88.6261874,0,-0.01,12
2026-09-05T03:22:38.086701,0.239,2.325,25.611,6.036,16.189,0,1,0,OK,1.652,0.037,147,24.3675865,88.6261874,0,-0.01,12
2026-09-05T03:22:38.089711,3.004,2.349,25.611,5.924,16.189,0,1,0,OK,1.652,0.037,147,24.3675865,88.6261874,0,-0.01,12
2026-09-05T03:22:38.089958,0.258,2.277,25.611,5.831,16.189,0,1,0,OK,1.652,0.037,147,24.3675865,88.6261874,0,-0.01,12
2026-09-05T03:22:38.092457,2.487,2.284,25.611,5.729,16.189,0,1,0,OK,1.652,0.037,147,24.3675865,88.6261874,0,-0.01,12
2026-09-05T03:22:38.092720,0.258,2.219,25.611,5.645,16.189,0,1,0,OK,1.652,0.037,147,24.3675865,88.6261874,0,-0.01,12
2026-09-05T03:22:38.092992,0.278,2.158,25.611,5.564,16.189,0,1,0,OK,1.652,0.037,147,24.3675865,88.6261874,0,-0.01,12
2026-09-05T03:22:38.093276,0.283,2.101,25.611,5.486,16.189,0,1,0,OK,1.652,0.037,147,24.3675865,88.6261874,0,-0.01,12
2026-09-05T03:22:38.094877,1.598,2.086,25.611,5.403,16.189,0,1,0,OK,1.652,0.037,147,24.3675865,88.6261874,0,-0.01,12
2026-09-05T03:22:38.095156,0.28,2.035,25.611,5.331,16.189,0,1,0,OK,1.652,0.037,147,24.3675865,88.6261874,0,-0.01,12
2026-09-05T03:22:38.095412,0.255,1.985,25.611,5.263,16.189,0,1,0,OK,1.652,0.037,147,24.3675865,88.6261874,0,-0.01,12
2026-09-05T03:22:38.095670,0.251,1.938,25.611,5.197,16.189,0,1,0,OK,1.652,0.037,147,24.3675865,88.6261874,0,-0.01,12
2026-09-05T03:22:38.096177,0.509,1.901,25.611,5.132,16.189,0,1,0,OK,1.652,0.037,147,24.3675865,88.6261874,0,-0.01,12
2026-09-05T03:22:38.097881,1.704,1.896,25.611,5.064,16.189,0,1,0,OK,1.652,0.037,147,24.3675865,88.6261874,0,-0.01,12
2026-09-05T03:22:38.098143,0.263,1.855,25.611,5.005,16.189,0,1,0,OK,1.652,0.037,147,24.3675865,88.6261874,0,-0.01,12
2026-09-05T03:22:38.099406,1.26,1.84,25.611,4.943,16.189,0,1,0,OK,1.652,0.037,147,24.3675865,88.6261874,0,-0.01,12
2026-09-05T03:22:38.099679,0.266,1.803,25.611,4.888,16.189,0,1,0,OK,1.652,0.037,147,24.3675865,88.6261874,0,-0.01,12
2026-09-05T03:22:38.099943,0.271,1.767,25.611,4.836,16.189,0,1,0,OK,1.652,0.037,147,24.3675865,88.6261874,0,-0.01,12
2026-09-05T03:22:38.100203,0.26,1.733,25.611,4.784,16.189,0,1,0,OK,1.652,0.037,147,24.3675865,88.6261874,0,-0.01,12
2026-09-05T03:22:38.134988,34.704,2.466,34.704,6.821,16.189,0,1,0,OK,1.652,0.037,147,24.3675865,88.6261874,0,-0.01,12
2026-09-05T03:22:38.135380,0.455,2.422,34.704,6.751,16.189,0,1,0,OK,1.652,0.037,147,24.3675865,88.6261874,0,-0.01,12
2026-09-05T03:22:38.135674,0.294,2.377,34.704,6.685,16.189,0,1,0,OK,1.652,0.037,147,24.3675865,88.6261874,0,-0.01,12
2026-09-05T03:22:38.136479,0.811,2.344,34.704,6.617,16.189,0,1,0,OK,1.652,0.037,147,24.3675866,88.6261874,0,-0.01,12
2026-09-05T03:22:38.136772,0.278,2.302,34.704,6.555,16.189,0,1,0,OK,1.652,0.034,147,24.3675866,88.6261874,0,-0.01,12
2026-09-05T03:22:38.140354,3.585,2.328,34.704,6.49,16.189,0,1,0,OK,1.652,0.034,147,24.3675866,88.6261874,0,-0.01,12
2026-09-05T03:22:38.140647,0.296,2.128,34.704,6.393,16.189,0,1,0,OK,1.652,0.034,147,24.3675866,88.6261874,0,-0.01,12
2026-09-05T03:22:38.140949,0.298,1.772,34.704,5.969,16.189,0,1,0,OK,1.652,0.034,147,24.3675866,88.6261874,0,-0.01,12
2026-09-05T03:22:38.141235,0.291,1.769,34.704,5.97,16.189,0,1,0,OK,1.652,0.034,147,24.3675866,88.6261874,0,-0.01,12
2026-09-05T03:22:38.141511,0.278,1.767,34.704,5.97,16.189,0,1,0,OK,1.652,0.034,147,24.3675866,88.6261874,0,-0.01,12
2026-09-05T03:22:38.142679,1.153,1.77,34.704,5.97,16.189,0,1,0,OK,1.652,0.034,147,24.3675866,88.6261874,0,-0.01,12
2026-09-05T03:22:38.142976,0.308,1.77,34.704,5.97,16.189,0,1,0,OK,1.652,0.034,147,24.3675866,88.6261874,0,-0.01,12
2026-09-05T03:22:38.143278,0.304,1.772,34.704,5.969,16.189,0,1,0,OK,1.652,0.034,147,24.3675866,88.6261874,0,-0.01,12
2026-09-05T03:22:38.144087,0.815,1.783,34.704,5.967,16.189,0,1,0,OK,1.652,0.034,147,24.3675866,88.6261874,0,-0.01,12
2026-09-05T03:22:38.144365,0.281,1.782,34.704,5.967,16.189,0,1,0,OK,1.652,0.034,147,24.3675866,88.6261874,0,-0.01,12
2026-09-05T03:22:38.144641,0.277,1.783,34.704,5.967,16.189,0,1,0,OK,1.652,0.034,147,24.3675866,88.6261874,0,-0.01,12
2026-09-05T03:22:38.147771,3.108,1.839,34.704,5.966,16.189,0,1,0,OK,1.652,0.034,147,24.3675866,88.6261874,0,-0.01,12
2026-09-05T03:22:38.148076,0.321,1.841,34.704,5.965,16.189,0,1,0,OK,1.652,0.034,147,24.3675866,88.6261874,0,-0.01,12
2026-09-05T03:22:38.148355,0.283,1.841,34.704,5.965,16.189,0,1,0,OK,1.652,0.034,147,24.3675866,88.6261874,0,-0.01,12
2026-09-05T03:22:38.148647,0.291,1.842,34.704,5.965,16.189,0,1,0,OK,1.652,0.034,147,24.3675866,88.6261874,0,-0.01,12
2026-09-05T03:22:38.148936,0.288,1.843,34.704,5.965,16.189,0,1,0,OK,1.651,0.034,147,24.3675866,88.6261874,0,-0.01,12
2026-09-05T03:22:38.149206,0.273,1.843,34.704,5.965,16.189,0,1,0,OK,1.651,0.034,147,24.3675866,88.6261874,0,-0.01,12
2026-09-05T03:22:38.185049,35.727,2.553,35.727,7.645,16.189,0,1,0,OK,1.651,0.034,147,24.3675866,88.6261874,0,-0.01,12
2026-09-05T03:22:38.185547,0.565,2.559,35.727,7.643,16.189,0,1,0,OK,1.651,0.034,147,24.3675866,88.6261874,0,-0.01,12
2026-09-05T03:22:38.185917,0.393,2.563,35.727,7.642,16.189,0,1,0,OK,1.651,0.034,147,24.3675866,88.6261874,0,-0.01,12
2026-09-05T03:22:38.186622,0.713,2.572,35.727,7.639,16.189,0,1,0,OK,1.651,0.034,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.186946,0.328,2.573,35.727,7.639,16.189,0,1,0,OK,1.651,0.032,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.189890,2.946,2.627,35.727,7.632,16.189,0,1,0,OK,1.651,0.032,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.190185,0.299,2.121,35.727,6.878,16.189,0,1,0,OK,1.651,0.032,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.192747,2.513,2.157,35.727,6.876,16.189,0,1,0,OK,1.651,0.032,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.193122,0.41,2.16,35.727,6.875,16.189,0,1,0,OK,1.651,0.032,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.193434,0.321,2.139,35.727,6.879,16.189,0,1,0,OK,1.651,0.032,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.193817,0.348,2.141,35.727,6.878,16.189,0,1,0,OK,1.651,0.032,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.195038,1.25,2.106,35.727,6.878,16.189,0,1,0,OK,1.651,0.032,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.195377,0.347,2.108,35.727,6.878,16.189,0,1,0,OK,1.651,0.032,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.195671,0.296,2.064,35.727,6.882,16.189,0,1,0,OK,1.651,0.032,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.196015,0.294,2.064,35.727,6.882,16.189,0,1,0,OK,1.651,0.032,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.196298,0.347,2.066,35.727,6.882,16.189,0,1,0,OK,1.651,0.032,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.197911,1.601,2.092,35.727,6.877,16.189,0,1,0,OK,1.651,0.032,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.198192,0.285,2.066,35.727,6.882,16.189,0,1,0,OK,1.651,0.032,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.199468,1.274,2.086,35.727,6.878,16.189,0,1,0,OK,1.651,0.032,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.199759,0.284,2.086,35.727,6.878,16.189,0,1,0,OK,1.651,0.032,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.200039,0.288,2.087,35.727,6.877,16.189,0,1,0,OK,1.65,0.032,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.200311,0.275,2.082,35.727,6.879,16.189,0,1,0,OK,1.65,0.032,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.234497,33.929,2.727,35.727,8.221,16.189,0,1,0,OK,1.65,0.032,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.235854,1.254,2.747,35.727,8.216,16.189,0,1,0,OK,1.65,0.032,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.237069,1.347,2.748,35.727,8.216,16.189,0,1,0,OK,1.65,0.032,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.238438,1.349,2.77,35.727,8.211,16.189,0,1,0,OK,1.65,0.032,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.239302,1.044,2.786,35.727,8.207,16.189,0,1,0,OK,1.65,0.03,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.240049,0.774,2.796,35.727,8.204,16.189,0,1,0,OK,1.65,0.03,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.240401,0.372,2.109,35.727,6.794,16.189,0,1,0,OK,1.65,0.03,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.240752,0.344,2.107,35.727,6.795,16.189,0,1,0,OK,1.65,0.03,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.241068,0.331,2.108,35.727,6.795,16.189,0,1,0,OK,1.65,0.03,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.241371,0.299,2.098,35.727,6.797,16.189,0,1,0,OK,1.65,0.03,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.244255,2.834,2.149,35.727,6.793,16.189,0,1,0,OK,1.65,0.03,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.244914,0.675,2.09,35.727,6.793,16.189,0,1,0,OK,1.65,0.03,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.245329,0.429,2.093,35.727,6.792,16.189,0,1,0,OK,1.65,0.03,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.248028,2.647,2.14,35.727,6.787,16.189,0,1,0,OK,1.65,0.03,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.248509,0.51,2.144,35.727,6.786,16.189,0,1,0,OK,1.65,0.03,147,24.3675867,88.6261875,0,-0.01,12
2026-09-05T03:22:38.248998,0.446,2.148,35.727,6.785,16.189,0,1,0,OK,1.65,0.03,147,24.3675867,88.6261875,0,-0.01,12
