Timestamp,Telemetry_Gap_ms,Telemetry_Mean_Gap_ms,Telemetry_Max_Gap_ms,Telemetry_Std_Gap_ms,Blockchain_TX_Latency_ms,Confirmation_Latency_ms,TX_Count,Block_Number,Blockchain_Status,Altitude_m,Speed_mps,Heading_deg,Latitude,Longitude,Voltage_V,Current_A,Satellites
2026-09-05T03:10:26.103959,11.031,11.031,11.031,0.000,22.344,0.000,1,0,OK,0.000,0.000,0,0.0000000,0.0000000,0.000,0.000,0
2026-09-05T03:10:26.106043,24.382,17.707,24.382,9.441,22.344,0.000,1,0,OK,0.000,0.000,0,0.0000000,0.0000000,0.000,0.000,0
2026-09-05T03:10:26.106641,0.610,12.008,24.382,11.916,22.344,0.000,1,0,OK,0.000,0.000,0,0.0000000,0.0000000,0.000,0.000,0
2026-09-05T03:10:26.107050,0.446,9.117,24.382,11.317,22.344,0.000,1,0,OK,0.000,0.000,0,24.3676294,88.6261798,0.000,0.000,0
2026-09-05T03:10:26.107496,0.428,7.379,24.382,10.543,22.344,0.000,1,0,OK,0.000,0.043,147,24.3676294,88.6261798,0.000,0.000,0
2026-09-05T03:10:26.108713,1.220,6.353,24.382,9.760,22.344,0.000,1,0,OK,0.000,0.043,147,24.3676294,88.6261798,0.000,-0.010,0
2026-09-05T03:10:26.109055,0.361,5.497,24.382,9.193,22.344,0.000,1,0,OK,0.000,0.043,147,24.3676294,88.6261798,0.000,-0.010,0
2026-09-05T03:10:26.109430,0.375,4.857,24.382,8.701,22.344,0.000,1,0,OK,0.000,0.043,147,24.3676294,88.6261798,0.000,-0.010,0
2026-09-05T03:10:26.109729,0.302,4.351,24.382,8.280,22.344,0.000,1,0,OK,0.000,0.043,147,24.3676294,88.6261798,0.000,-0.010,0
2026-09-05T03:10:26.110000,0.287,3.944,24.382,7.911,22.344,0.000,1,0,OK,0.000,0.043,147,24.3676294,88.6261798,0.000,-0.010,0
2026-09-05T03:10:26.110298,0.296,3.613,24.382,7.586,22.344,0.000,1,0,OK,0.000,0.043,147,24.3676294,88.6261798,0.000,-0.010,0
2026-09-05T03:10:26.110551,0.258,3.333,24.382,7.297,22.344,0.000,1,0,OK,0.000,0.043,147,24.3676294,88.6261798,0.000,-0.010,0
2026-09-05T03:10:26.110836,0.279,3.098,24.382,7.038,22.344,0.000,1,0,OK,0.000,0.043,147,24.3676294,88.6261798,0.000,-0.010,0
2026-09-05T03:10:26.111100,0.266,2.896,24.382,6.804,22.344,0.000,1,0,OK,0.000,0.043,147,24.3676294,88.6261798,0.000,-0.010,0
2026-09-05T03:10:26.111351,0.250,2.719,24.382,6.592,22.344,0.000,1,0,OK,0.000,0.043,147,24.3676294,88.6261798,0.000,-0.010,0
2026-09-05T03:10:26.111607,0.255,2.565,24.382,6.398,22.344,0.000,1,0,OK,0.000,0.043,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.111909,0.284,2.431,24.382,6.219,22.344,0.000,1,0,OK,0.000,0.043,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.112183,0.278,2.312,24.382,6.055,22.344,0.000,1,0,OK,0.000,0.043,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.112446,0.264,2.204,24.382,5.903,22.344,0.000,1,0,OK,0.000,0.043,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.112724,0.261,2.107,24.382,5.762,22.344,0.000,1,0,OK,0.000,0.043,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.113002,0.293,2.020,24.382,5.630,22.344,0.000,1,0,OK,1.415,0.043,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.113275,0.269,1.941,24.382,5.507,22.344,0.000,1,0,OK,1.415,0.043,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.131505,18.170,2.646,24.382,6.356,22.344,0.000,1,0,OK,1.415,0.043,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.131896,0.430,2.554,24.382,6.233,22.344,0.000,1,0,OK,1.415,0.043,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.132193,0.314,2.464,24.382,6.118,22.344,0.000,1,0,OK,1.415,0.043,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.133249,1.043,2.410,24.382,6.001,22.344,0.000,1,0,OK,1.415,0.043,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.133549,0.305,2.332,24.382,5.898,22.344,0.000,1,0,OK,1.415,0.045,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.136667,3.091,2.359,24.382,5.790,22.344,0.000,1,0,OK,1.415,0.045,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.136988,0.347,2.289,24.382,5.698,22.344,0.000,1,0,OK,1.415,0.045,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.139131,2.126,2.284,24.382,5.599,22.344,0.000,1,0,OK,1.415,0.045,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.139450,0.335,2.221,24.382,5.516,22.344,0.000,1,0,OK,1.415,0.045,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.139781,0.320,2.162,24.382,5.437,22.344,0.000,1,0,OK,1.415,0.045,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.140111,0.346,2.107,24.382,5.360,22.344,0.000,1,0,OK,1.415,0.045,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.140919,0.803,2.068,24.382,5.283,22.344,0.000,1,0,OK,1.415,0.045,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.141238,0.322,2.018,24.382,5.213,22.344,0.000,1,0,OK,1.415,0.045,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.141677,0.429,1.974,24.382,5.145,22.344,0.000,1,0,OK,1.415,0.045,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.141957,0.294,1.929,24.382,5.081,22.344,0.000,1,0,OK,1.415,0.045,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.142950,0.991,1.904,24.382,5.014,22.344,0.000,1,0,OK,1.415,0.045,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.146722,3.743,1.951,24.382,4.956,22.344,0.000,1,0,OK,1.415,0.045,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.147051,0.345,1.911,24.382,4.899,22.344,0.000,1,0,OK,1.415,0.045,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.147372,0.310,1.872,24.382,4.844,22.344,0.000,1,0,OK,1.415,0.045,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.147795,0.395,1.837,24.382,4.790,22.344,0.000,1,0,OK,1.415,0.045,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.148107,0.362,1.803,24.382,4.738,22.344,0.000,1,0,OK,1.417,0.045,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.148368,0.265,1.768,24.382,4.688,22.344,0.000,1,0,OK,1.417,0.045,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.181739,33.273,2.468,33.273,6.598,22.344,0.000,1,0,OK,1.417,0.045,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.182130,0.469,2.424,33.273,6.531,22.344,0.000,1,0,OK,1.417,0.045,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.182410,0.293,2.379,33.273,6.467,22.344,0.000,1,0,OK,1.417,0.045,147,24.3676294,88.6261798,0.000,-0.010,13
2026-09-05T03:10:26.182869,0.451,2.339,33.273,6.404,22.344,0.000,1,0,OK,1.417,0.045,147,24.3676294,88.6261797,0.000,-0.010,13
2026-09-05T03:10:26.184580,1.713,2.326,33.273,6.337,22.344,0.000,1,0,OK,1.417,0.047,147,24.3676294,88.6261797,0.000,-0.010,13
2026-09-05T03:10:26.186391,1.809,2.316,33.273,6.273,22.344,0.000,1,0,OK,1.417,0.047,147,24.3676294,88.6261797,0.000,-0.010,13
2026-09-05T03:10:26.186667,0.274,2.101,33.273,6.151,22.344,0.000,1,0,OK,1.417,0.047,147,24.3676294,88.6261797,0.000,-0.010,13
2026-09-05T03:10:26.186933,0.273,1.618,33.273,5.247,22.344,0.000,1,0,OK,1.417,0.047,147,24.3676294,88.6261797,0.000,-0.010,13
2026-09-05T03:10:26.187952,1.016,1.626,33.273,5.246,22.344,0.000,1,0,OK,1.417,0.047,147,24.3676294,88.6261797,0.000,-0.010,13
2026-09-05T03:10:26.188222,0.271,1.623,33.273,5.247,22.344,0.000,1,0,OK,1.417,0.047,147,24.3676294,88.6261797,0.000,-0.010,13
2026-09-05T03:10:26.192129,3.904,1.693,33.273,5.254,22.344,0.000,1,0,OK,1.417,0.047,147,24.3676294,88.6261797,0.000,-0.010,13
2026-09-05T03:10:26.192408,0.282,1.674,33.273,5.257,22.344,0.000,1,0,OK,1.417,0.047,147,24.3676294,88.6261797,0.000,-0.010,13
2026-09-05T03:10:26.192705,0.287,1.672,33.273,5.258,22.344,0.000,1,0,OK,1.417,0.047,147,24.3676294,88.6261797,0.000,-0.010,13
2026-09-05T03:10:26.192978,0.284,1.670,33.273,5.258,22.344,0.000,1,0,OK,1.417,0.047,147,24.3676294,88.6261797,0.000,-0.010,13
2026-09-05T03:10:26.193238,0.262,1.670,33.273,5.258,22.344,0.000,1,0,OK,1.417,0.047,147,24.3676294,88.6261797,0.000,-0.010,13
2026-09-05T03:10:26.194524,1.285,1.690,33.273,5.255,22.344,0.000,1,0,OK,1.417,0.047,147,24.3676294,88.6261797,0.000,-0.010,13
2026-09-05T03:10:26.194797,0.266,1.689,33.273,5.255,22.344,0.000,1,0,OK,1.417,0.047,147,24.3676294,88.6261797,0.000,-0.010,13
2026-09-05T03:10:26.195062,0.273,1.689,33.273,5.255,22.344,0.000,1,0,OK,1.417,0.047,147,24.3676294,88.6261797,0.000,-0.010,13
2026-09-05T03:10:26.195324,0.260,1.689,33.273,5.255,22.344,0.000,1,0,OK,1.417,0.047,147,24.3676294,88.6261797,0.000,-0.010,13
2026-09-05T03:10:26.195612,0.291,1.689,33.273,5.255,22.344,0.000,1,0,OK,1.417,0.047,147,24.3676294,88.6261797,0.000,-0.010,13
2026-09-05T03:10:26.195882,0.269,1.690,33.273,5.255,22.344,0.000,1,0,OK,1.419,0.047,147,24.3676294,88.6261797,0.000,-0.010,13
2026-09-05T03:10:26.196141,0.259,1.690,33.273,5.255,22.344,0.000,1,0,OK,1.419,0.047,147,24.3676294,88.6261797,0.000,-0.010,13
2026-09-05T03:10:26.231687,35.481,2.394,35.481,7.097,22.344,0.000,1,0,OK,1.419,0.047,147,24.3676294,88.6261797,0.000,-0.010,13
2026-09-05T03:10:26.232080,0.441,2.397,35.481,7.096,22.344,0.000,1,0,OK,1.419,0.047,147,24.3676294,88.6261797,0.000,-0.010,13
2026-09-05T03:10:26.232366,0.298,2.398,35.481,7.096,22.344,0.000,1,0,OK,1.419,0.047,147,24.3676294,88.6261797,0.000,-0.010,13
2026-09-05T03:10:26.233689,1.317,2.419,35.481,7.091,22.344,0.000,1,0,OK,1.419,0.047,147,24.3676294,88.6261797,0.000,-0.010,13
