Timestamp,Latency_ms,Blockchain_Status
1776492481.9124424,0.09965896606445312,ON_TRANSACTION
1776492481.912545,0.10251998901367188,ON_TRANSACTION
1776492481.9146545,2.109527587890625,ON_TRANSACTION
1776492481.914773,0.11849403381347656,ON_TRANSACTION
1776492481.9148767,0.10371208190917969,ON_TRANSACTION
1776492481.915614,0.7371902465820312,ON_TRANSACTION
1776492481.9174488,1.834869384765625,ON_TRANSACTION
1776492481.9185104,1.0616779327392578,ON_TRANSACTION
1776492481.918613,0.10251998901367188,ON_TRANSACTION
1776492481.9548156,36.20266914367676,ON_TRANSACTION
1776492481.9549801,0.16450881958007812,ON_TRANSACTION
1776492481.9550972,0.11706352233886719,ON_TRANSACTION
1776492481.9571147,2.017498016357422,ON_TRANSACTION
1776492481.9572327,0.11801719665527344,ON_TRANSACTION
1776492481.957328,0.095367431640625,ON_TRANSACTION
1776492481.9574122,0.08416175842285156,ON_TRANSACTION
1776492481.9593966,1.9843578338623047,ON_TRANSACTION
1776492481.9594889,0.09226799011230469,ON_TRANSACTION
1776492481.9601417,0.6527900695800781,ON_TRANSACTION
1776492481.9602735,0.13184547424316406,ON_TRANSACTION
1776492481.9621973,1.9237995147705078,ON_TRANSACTION
1776492481.962311,0.11372566223144531,ON_TRANSACTION
1776492481.962405,0.09393692016601562,ON_TRANSACTION
1776492481.9624884,0.08344650268554688,ON_TRANSACTION
1776492481.9638753,1.386880874633789,ON_TRANSACTION
1776492481.9669414,3.0660629272460938,ON_TRANSACTION
1776492481.9670346,0.09322166442871094,ON_TRANSACTION
1776492481.9671178,0.08320808410644531,ON_TRANSACTION
1776492481.9671993,0.08153915405273438,ON_TRANSACTION
1776492482.0048754,37.676095962524414,ON_TRANSACTION
1776492482.005006,0.13065338134765625,ON_TRANSACTION
1776492482.0050993,0.09322166442871094,ON_TRANSACTION
1776492482.006884,1.7848014831542969,ON_TRANSACTION
1776492482.0069788,0.09465217590332031,ON_TRANSACTION
1776492482.0070658,0.08702278137207031,ON_TRANSACTION
1776492482.0100079,2.9420852661132812,ON_TRANSACTION
1776492482.0100975,0.0896453857421875,ON_TRANSACTION
1776492482.0122027,2.105236053466797,ON_TRANSACTION
1776492482.0122943,0.091552734375,ON_TRANSACTION
1776492482.0124118,0.11754035949707031,ON_TRANSACTION
1776492482.0125222,0.11038780212402344,ON_TRANSACTION
1776492482.0146887,2.1665096282958984,ON_TRANSACTION
1776492482.0147855,0.09679794311523438,ON_TRANSACTION
1776492482.01487,0.08440017700195312,ON_TRANSACTION
1776492482.0149708,0.10085105895996094,ON_TRANSACTION
1776492482.01733,2.359151840209961,ON_TRANSACTION
1776492482.017422,0.09202957153320312,ON_TRANSACTION
1776492482.0186467,1.2247562408447266,ON_TRANSACTION
1776492482.01874,0.09322166442871094,ON_TRANSACTION
1776492482.0548656,36.12565994262695,ON_TRANSACTION
1776492482.0550046,0.13899803161621094,ON_TRANSACTION
1776492482.0550992,0.09465217590332031,ON_TRANSACTION
1776492482.0569139,1.8146038055419922,ON_TRANSACTION
1776492482.0570302,0.1163482666015625,ON_TRANSACTION
1776492482.0571275,0.0972747802734375,ON_TRANSACTION
1776492482.0602007,3.0732154846191406,ON_TRANSACTION
1776492482.0602953,0.09465217590332031,ON_TRANSACTION
1776492482.0603817,0.08630752563476562,ON_TRANSACTION
1776492482.0604622,0.08058547973632812,ON_TRANSACTION
1776492482.0605788,0.11658668518066406,ON_TRANSACTION
1776492482.0622041,1.6252994537353516,ON_TRANSACTION
1776492482.062319,0.11491775512695312,ON_TRANSACTION
1776492482.0624092,0.09012222290039062,ON_TRANSACTION
1776492482.0633724,0.9632110595703125,ON_TRANSACTION
1776492482.0652416,1.86920166015625,ON_TRANSACTION
1776492482.0663755,1.1339187622070312,ON_TRANSACTION
1776492482.0664692,0.09369850158691406,ON_TRANSACTION
1776492482.0669842,0.514984130859375,ON_TRANSACTION
1776492482.0670784,0.09417533874511719,ON_TRANSACTION
1776492482.1049001,37.82176971435547,ON_TRANSACTION
1776492482.1050458,0.1456737518310547,ON_TRANSACTION
1776492482.1051438,0.09799003601074219,ON_TRANSACTION
1776492482.1070938,1.9500255584716797,ON_TRANSACTION
1776492482.1071932,0.09942054748535156,ON_TRANSACTION
1776492482.107283,0.08988380432128906,ON_TRANSACTION
1776492482.107366,0.08296966552734375,ON_TRANSACTION
1776492482.1098974,2.531290054321289,ON_TRANSACTION
1776492482.109994,0.09655952453613281,ON_TRANSACTION
1776492482.1128473,2.8533935546875,ON_TRANSACTION
1776492482.1129904,0.1430511474609375,ON_TRANSACTION
1776492482.1130905,0.10013580322265625,ON_TRANSACTION
1776492482.1131942,0.10371208190917969,ON_TRANSACTION
1776492482.1132817,0.08749961853027344,ON_TRANSACTION
1776492482.1133635,0.08177757263183594,ON_TRANSACTION
1776492482.114083,0.7195472717285156,ON_TRANSACTION
1776492482.1141741,0.09107589721679688,ON_TRANSACTION
1776492482.1165512,2.377033233642578,ON_TRANSACTION
1776492482.1166449,0.09369850158691406,ON_TRANSACTION
1776492482.1167424,0.09751319885253906,ON_TRANSACTION
1776492482.154727,37.984609603881836,ON_TRANSACTION
1776492482.1548626,0.13566017150878906,ON_TRANSACTION
1776492482.1549556,0.09298324584960938,ON_TRANSACTION
1776492482.1569185,1.962900161743164,ON_TRANSACTION
1776492482.1570325,0.11396408081054688,ON_TRANSACTION
1776492482.1571307,0.09822845458984375,ON_TRANSACTION
1776492482.1593907,2.259969711303711,ON_TRANSACTION
1776492482.159485,0.09441375732421875,ON_TRANSACTION
1776492482.1601472,0.6620883941650391,ON_TRANSACTION
1776492482.1602411,0.09393692016601562,ON_TRANSACTION
1776492482.1603618,0.12063980102539062,ON_TRANSACTION
1776492482.1622357,1.8739700317382812,ON_TRANSACTION
1776492482.1623511,0.11539459228515625,ON_TRANSACTION
1776492482.1624439,0.09274482727050781,ON_TRANSACTION
1776492482.1625285,0.08463859558105469,ON_TRANSACTION
1776492482.1650548,2.5262832641601562,ON_TRANSACTION
1776492482.1670299,1.9750595092773438,ON_TRANSACTION
1776492482.167129,0.09918212890625,ON_TRANSACTION
1776492482.1672153,0.08630752563476562,ON_TRANSACTION
1776492482.1672978,0.08249282836914062,ON_TRANSACTION
1776492482.2048004,37.50252723693848,ON_TRANSACTION
1776492482.204963,0.16260147094726562,ON_TRANSACTION
1776492482.2050562,0.09322166442871094,ON_TRANSACTION
1776492482.207037,1.9807815551757812,ON_TRANSACTION
1776492482.207136,0.09894371032714844,ON_TRANSACTION
1776492482.2072258,0.08988380432128906,ON_TRANSACTION
1776492482.207311,0.08511543273925781,ON_TRANSACTION
1776492482.209912,2.601146697998047,ON_TRANSACTION
1776492482.2100084,0.09632110595703125,ON_TRANSACTION
1776492482.2125256,2.517223358154297,ON_TRANSACTION
1776492482.2126644,0.13875961303710938,ON_TRANSACTION
1776492482.2127695,0.10514259338378906,ON_TRANSACTION
1776492482.2128747,0.10514259338378906,ON_TRANSACTION
1776492482.2144768,1.6021728515625,ON_TRANSACTION
1776492482.2145703,0.0934600830078125,ON_TRANSACTION
1776492482.2146707,0.10037422180175781,ON_TRANSACTION
1776492482.2169154,2.244710922241211,ON_TRANSACTION
1776492482.2170072,0.09179115295410156,ON_TRANSACTION
1776492482.217091,0.08392333984375,ON_TRANSACTION
1776492482.2171724,0.08130073547363281,ON_TRANSACTION
1776492482.2547722,37.599802017211914,ON_TRANSACTION
1776492482.25492,0.14781951904296875,ON_TRANSACTION
1776492482.2550113,0.09131431579589844,ON_TRANSACTION
1776492482.256946,1.9347667694091797,ON_TRANSACTION
1776492482.2570655,0.11944770812988281,ON_TRANSACTION
1776492482.2571614,0.09584426879882812,ON_TRANSACTION
1776492482.260183,3.021717071533203,ON_TRANSACTION
1776492482.2602775,0.09441375732421875,ON_TRANSACTION
1776492482.260364,0.08654594421386719,ON_TRANSACTION
1776492482.2604446,0.08058547973632812,ON_TRANSACTION
1776492482.260565,0.12040138244628906,ON_TRANSACTION
1776492482.262188,1.622915267944336,ON_TRANSACTION
1776492482.2622986,0.110626220703125,ON_TRANSACTION
1776492482.2623882,0.0896453857421875,ON_TRANSACTION
1776492482.2633533,0.965118408203125,ON_TRANSACTION
1776492482.265205,1.8515586853027344,ON_TRANSACTION
1776492482.266912,1.7070770263671875,ON_TRANSACTION
1776492482.2670033,0.09131431579589844,ON_TRANSACTION
1776492482.2670865,0.08320808410644531,ON_TRANSACTION
1776492482.2671678,0.08130073547363281,ON_TRANSACTION
1776492482.3047714,37.60361671447754,ON_TRANSACTION
1776492482.3049066,0.13518333435058594,ON_TRANSACTION
1776492482.305015,0.10848045349121094,ON_TRANSACTION
1776492482.3068717,1.8565654754638672,ON_TRANSACTION
1776492482.3069742,0.10251998901367188,ON_TRANSACTION
1776492482.3070633,0.08916854858398438,ON_TRANSACTION
1776492482.3098667,2.803325653076172,ON_TRANSACTION
1776492482.3099604,0.09369850158691406,ON_TRANSACTION
1776492482.3128316,2.871274948120117,ON_TRANSACTION
1776492482.3129225,0.09083747863769531,ON_TRANSACTION
1776492482.3130393,0.11682510375976562,ON_TRANSACTION
1776492482.3131313,0.09202957153320312,ON_TRANSACTION
1776492482.3132322,0.10085105895996094,ON_TRANSACTION
1776492482.3133183,0.08606910705566406,ON_TRANSACTION
1776492482.314001,0.682830810546875,ON_TRANSACTION
1776492482.3140984,0.0972747802734375,ON_TRANSACTION
1776492482.3168645,2.766132354736328,ON_TRANSACTION
1776492482.316978,0.11348724365234375,ON_TRANSACTION
1776492482.3170905,0.1125335693359375,ON_TRANSACTION
1776492482.3171859,0.095367431640625,ON_TRANSACTION
1776492482.3549688,37.782907485961914,ON_TRANSACTION
1776492482.355097,0.12826919555664062,ON_TRANSACTION
1776492482.3551877,0.09059906005859375,ON_TRANSACTION
1776492482.3568776,1.689910888671875,ON_TRANSACTION
1776492482.3570044,0.12683868408203125,ON_TRANSACTION
1776492482.3571017,0.0972747802734375,ON_TRANSACTION
1776492482.3593626,2.260923385620117,ON_TRANSACTION
1776492482.3594625,0.09989738464355469,ON_TRANSACTION
1776492482.360107,0.6444454193115234,ON_TRANSACTION
1776492482.3601964,0.08940696716308594,ON_TRANSACTION
1776492482.3603165,0.1201629638671875,ON_TRANSACTION
1776492482.362204,1.8875598907470703,ON_TRANSACTION
1776492482.3623135,0.10943412780761719,ON_TRANSACTION
1776492482.3624032,0.0896453857421875,ON_TRANSACTION
1776492482.3624866,0.08344650268554688,ON_TRANSACTION
1776492482.365028,2.5413036346435547,ON_TRANSACTION
1776492482.3663542,1.3263225555419922,ON_TRANSACTION
1776492482.3664498,0.09560585021972656,ON_TRANSACTION
1776492482.3669558,0.5059242248535156,ON_TRANSACTION
1776492482.3670444,0.08869171142578125,ON_TRANSACTION
1776492482.4048052,37.76073455810547,ON_TRANSACTION
1776492482.404991,0.1857280731201172,ON_TRANSACTION
1776492482.4050884,0.09751319885253906,ON_TRANSACTION
1776492482.4071062,2.0177364349365234,ON_TRANSACTION
1776492482.4072042,0.09799003601074219,ON_TRANSACTION
1776492482.4072926,0.08845329284667969,ON_TRANSACTION
1776492482.4073756,0.08296966552734375,ON_TRANSACTION
1776492482.4099188,2.543210983276367,ON_TRANSACTION
1776492482.41003,0.11110305786132812,ON_TRANSACTION
1776492482.4121644,2.134561538696289,ON_TRANSACTION
1776492482.4122965,0.13208389282226562,ON_TRANSACTION
1776492482.4123921,0.09560585021972656,ON_TRANSACTION
1776492482.4124932,0.1010894775390625,ON_TRANSACTION
1776492482.414537,2.0437240600585938,ON_TRANSACTION
1776492482.4146333,0.09632110595703125,ON_TRANSACTION
1776492482.4147544,0.12111663818359375,ON_TRANSACTION
1776492482.4163795,1.62506103515625,ON_TRANSACTION
1776492482.416496,0.11658668518066406,ON_TRANSACTION
1776492482.4170582,0.5621910095214844,ON_TRANSACTION
1776492482.4171543,0.09608268737792969,ON_TRANSACTION
1776492482.454877,37.72258758544922,ON_TRANSACTION
1776492482.4550488,0.17189979553222656,ON_TRANSACTION
1776492482.4551463,0.09751319885253906,ON_TRANSACTION
1776492482.456876,1.729726791381836,ON_TRANSACTION
1776492482.457003,0.1270771026611328,ON_TRANSACTION
1776492482.4571178,0.11467933654785156,ON_TRANSACTION
1776492482.4602885,3.1707286834716797,ON_TRANSACTION
1776492482.4604049,0.1163482666015625,ON_TRANSACTION
1776492482.460499,0.09417533874511719,ON_TRANSACTION
1776492482.4605935,0.09441375732421875,ON_TRANSACTION
1776492482.4607387,0.14519691467285156,ON_TRANSACTION
1776492482.461961,1.222372055053711,ON_TRANSACTION
1776492482.4620838,0.12278556823730469,ON_TRANSACTION
1776492482.4621754,0.091552734375,ON_TRANSACTION
1776492482.4647217,2.5463104248046875,ON_TRANSACTION
1776492482.464825,0.10323524475097656,ON_TRANSACTION
1776492482.464909,0.08416175842285156,ON_TRANSACTION
1776492482.4661996,1.2905597686767578,ON_TRANSACTION
1776492482.4662921,0.09250640869140625,ON_TRANSACTION
1776492482.4683518,2.0596981048583984,ON_TRANSACTION
1776492482.5049367,36.58485412597656,ON_TRANSACTION
1776492482.5051115,0.1747608184814453,ON_TRANSACTION
1776492482.5052075,0.09608268737792969,ON_TRANSACTION
1776492482.5068305,1.622915267944336,ON_TRANSACTION
1776492482.5069237,0.09322166442871094,ON_TRANSACTION
1776492482.5070117,0.08797645568847656,ON_TRANSACTION
1776492482.5098495,2.8378963470458984,ON_TRANSACTION
1776492482.5099382,0.08869171142578125,ON_TRANSACTION
1776492482.512132,2.1936893463134766,ON_TRANSACTION
1776492482.512221,0.08916854858398438,ON_TRANSACTION
1776492482.51234,0.11897087097167969,ON_TRANSACTION
1776492482.5124316,0.091552734375,ON_TRANSACTION
1776492482.5146654,2.233743667602539,ON_TRANSACTION
1776492482.514788,0.12254714965820312,ON_TRANSACTION
1776492482.514897,0.10919570922851562,ON_TRANSACTION
1776492482.5149994,0.10228157043457031,ON_TRANSACTION
1776492482.517122,2.122640609741211,ON_TRANSACTION
1776492482.5172281,0.10609626770019531,ON_TRANSACTION
1776492482.5173175,0.08940696716308594,ON_TRANSACTION
1776492482.5174,0.08249282836914062,ON_TRANSACTION
1776492482.5548625,37.462472915649414,ON_TRANSACTION
1776492482.555021,0.15854835510253906,ON_TRANSACTION
1776492482.5551155,0.09441375732421875,ON_TRANSACTION
1776492482.5570667,1.9512176513671875,ON_TRANSACTION
1776492482.557191,0.12421607971191406,ON_TRANSACTION
1776492482.5573123,0.12135505676269531,ON_TRANSACTION
1776492482.5574033,0.09107589721679688,ON_TRANSACTION
1776492482.5593634,1.9600391387939453,ON_TRANSACTION
1776492482.5594597,0.09632110595703125,ON_TRANSACTION
1776492482.5601172,0.6575584411621094,ON_TRANSACTION
1776492482.5602472,0.12993812561035156,ON_TRANSACTION
1776492482.562172,1.924753189086914,ON_TRANSACTION
1776492482.5622895,0.11754035949707031,ON_TRANSACTION
1776492482.5623834,0.09393692016601562,ON_TRANSACTION
1776492482.5624685,0.08511543273925781,ON_TRANSACTION
1776492482.5639892,1.5206336975097656,ON_TRANSACTION
1776492482.5668979,2.9087066650390625,ON_TRANSACTION
1776492482.566998,0.10013580322265625,ON_TRANSACTION
1776492482.567087,0.08893013000488281,ON_TRANSACTION
1776492482.5671883,0.10132789611816406,ON_TRANSACTION
1776492482.6048136,37.62531280517578,ON_TRANSACTION
1776492482.6049726,0.1590251922607422,ON_TRANSACTION
1776492482.6050656,0.09298324584960938,ON_TRANSACTION
1776492482.6070542,1.9886493682861328,ON_TRANSACTION
1776492482.6071522,0.09799003601074219,ON_TRANSACTION
1776492482.6072414,0.08916854858398438,ON_TRANSACTION
1776492482.607324,0.08249282836914062,ON_TRANSACTION
1776492482.6098862,2.562284469604492,ON_TRANSACTION
1776492482.6099813,0.09512901306152344,ON_TRANSACTION
1776492482.612135,2.153635025024414,ON_TRANSACTION
1776492482.6122634,0.1285076141357422,ON_TRANSACTION
1776492482.6123598,0.09632110595703125,ON_TRANSACTION
1776492482.6124609,0.1010894775390625,ON_TRANSACTION
1776492482.6146474,2.1865367889404297,ON_TRANSACTION
1776492482.6147487,0.10132789611816406,ON_TRANSACTION
1776492482.6148415,0.09274482727050781,ON_TRANSACTION
1776492482.6157053,0.8637905120849609,ON_TRANSACTION
1776492482.617491,1.7857551574707031,ON_TRANSACTION
1776492482.618356,0.8649826049804688,ON_TRANSACTION
1776492482.6184444,0.08845329284667969,ON_TRANSACTION
1776492482.6483948,29.950380325317383,ON_TRANSACTION
1776492482.6547723,6.377458572387695,ON_TRANSACTION
1776492482.6549356,0.1633167266845703,ON_TRANSACTION
1776492482.6550286,0.09298324584960938,ON_TRANSACTION
1776492482.6568537,1.825094223022461,ON_TRANSACTION
1776492482.656965,0.11134147644042969,ON_TRANSACTION
1776492482.657061,0.09608268737792969,ON_TRANSACTION
1776492482.6601634,3.1023025512695312,ON_TRANSACTION
1776492482.660269,0.10561943054199219,ON_TRANSACTION
1776492482.6603591,0.09012222290039062,ON_TRANSACTION
1776492482.6604428,0.08368492126464844,ON_TRANSACTION
1776492482.660563,0.1201629638671875,ON_TRANSACTION
1776492482.662192,1.6291141510009766,ON_TRANSACTION
1776492482.662308,0.11587142944335938,ON_TRANSACTION
1776492482.6623995,0.091552734375,ON_TRANSACTION
1776492482.663324,0.9245872497558594,ON_TRANSACTION
1776492482.6651695,1.8453598022460938,ON_TRANSACTION
1776492482.6663804,1.210927963256836,ON_TRANSACTION
1776492482.6664736,0.09322166442871094,ON_TRANSACTION
1776492482.6669507,0.47707557678222656,ON_TRANSACTION
1776492482.667041,0.09036064147949219,ON_TRANSACTION
1776492482.7048821,37.841081619262695,ON_TRANSACTION
1776492482.705065,0.18286705017089844,ON_TRANSACTION
1776492482.705164,0.09894371032714844,ON_TRANSACTION
1776492482.7070718,1.9078254699707031,ON_TRANSACTION
1776492482.7071724,0.10061264038085938,ON_TRANSACTION
1776492482.707261,0.08869171142578125,ON_TRANSACTION
1776492482.7073426,0.08153915405273438,ON_TRANSACTION
1776492482.709852,2.5093555450439453,ON_TRANSACTION
1776492482.709949,0.09703636169433594,ON_TRANSACTION
1776492482.7128015,2.8524398803710938,ON_TRANSACTION
1776492482.712938,0.1366138458251953,ON_TRANSACTION
1776492482.7130363,0.09822845458984375,ON_TRANSACTION
1776492482.7131383,0.10204315185546875,ON_TRANSACTION
1776492482.7132251,0.08678436279296875,ON_TRANSACTION
1776492482.713307,0.08177757263183594,ON_TRANSACTION
1776492482.7138972,0.5903244018554688,ON_TRANSACTION
1776492482.716847,2.9497146606445312,ON_TRANSACTION
1776492482.7169366,0.0896453857421875,ON_TRANSACTION
1776492482.7170198,0.08320808410644531,ON_TRANSACTION
1776492482.7171009,0.08106231689453125,ON_TRANSACTION
1776492482.7547493,37.64843940734863,ON_TRANSACTION
1776492482.7549284,0.17905235290527344,ON_TRANSACTION
1776492482.7550256,0.0972747802734375,ON_TRANSACTION
1776492482.7568345,1.8088817596435547,ON_TRANSACTION
1776492482.7569475,0.11301040649414062,ON_TRANSACTION
1776492482.7570426,0.09512901306152344,ON_TRANSACTION
1776492482.759389,2.3462772369384766,ON_TRANSACTION
1776492482.7594938,0.1049041748046875,ON_TRANSACTION
1776492482.7595842,0.09036064147949219,ON_TRANSACTION
1776492482.7601016,0.5173683166503906,ON_TRANSACTION
1776492482.7602332,0.1316070556640625,ON_TRANSACTION
1776492482.762146,1.912832260131836,ON_TRANSACTION
1776492482.7622623,0.1163482666015625,ON_TRANSACTION
1776492482.7623718,0.10943412780761719,ON_TRANSACTION
1776492482.763947,1.5752315521240234,ON_TRANSACTION
1776492482.7640464,0.09942054748535156,ON_TRANSACTION
1776492482.766868,2.821683883666992,ON_TRANSACTION
1776492482.766959,0.09083747863769531,ON_TRANSACTION
1776492482.7670426,0.08368492126464844,ON_TRANSACTION
1776492482.7671237,0.08106231689453125,ON_TRANSACTION
1776492482.804755,37.63127326965332,ON_TRANSACTION
1776492482.8048978,0.14281272888183594,ON_TRANSACTION
1776492482.8049893,0.091552734375,ON_TRANSACTION
1776492482.8070319,2.042531967163086,ON_TRANSACTION
1776492482.8071332,0.10132789611816406,ON_TRANSACTION
1776492482.8072236,0.09036064147949219,ON_TRANSACTION
1776492482.8073075,0.08392333984375,ON_TRANSACTION
1776492482.8098774,2.569913864135742,ON_TRANSACTION
1776492482.8099682,0.09083747863769531,ON_TRANSACTION
1776492482.8121252,2.156972885131836,ON_TRANSACTION
1776492482.8122582,0.13303756713867188,ON_TRANSACTION
1776492482.812357,0.09870529174804688,ON_TRANSACTION
1776492482.8124588,0.10180473327636719,ON_TRANSACTION
1776492482.8146045,2.1457672119140625,ON_TRANSACTION
1776492482.814704,0.09942054748535156,ON_TRANSACTION
1776492482.814801,0.09703636169433594,ON_TRANSACTION
1776492482.8155234,0.7224082946777344,ON_TRANSACTION
1776492482.81736,1.836538314819336,ON_TRANSACTION
1776492482.818396,1.0361671447753906,ON_TRANSACTION
1776492482.8184924,0.09632110595703125,ON_TRANSACTION
1776492482.8547242,36.23175621032715,ON_TRANSACTION
1776492482.8548338,0.10967254638671875,ON_TRANSACTION
1776492482.8549223,0.08845329284667969,ON_TRANSACTION
1776492482.8568242,1.901865005493164,ON_TRANSACTION
1776492482.8569324,0.10824203491210938,ON_TRANSACTION
1776492482.8570275,0.09512901306152344,ON_TRANSACTION
1776492482.8601203,3.0927658081054688,ON_TRANSACTION
