Timestamp,Telemetry_Gap_ms,Mean_Gap_ms,Max_Gap_ms
2026-08-21T22:59:53.356763,0.164,0.153,0.368
2026-08-21T22:59:53.356995,0.224,0.155,0.368
2026-08-21T22:59:53.357157,0.180,0.156,0.368
2026-08-21T22:59:53.357289,0.135,0.155,0.368
2026-08-21T22:59:53.357429,0.139,0.155,0.368
2026-08-21T22:59:53.357559,0.130,0.154,0.368
2026-08-21T22:59:53.357710,0.147,0.154,0.368
2026-08-21T22:59:53.357852,0.146,0.154,0.368
2026-08-21T22:59:53.357984,0.133,0.154,0.368
2026-08-21T22:59:53.358118,0.130,0.153,0.368
2026-08-21T22:59:53.358273,0.151,0.153,0.368
2026-08-21T22:59:53.358423,0.153,0.153,0.368
2026-08-21T22:59:53.358555,0.138,0.153,0.368
2026-08-21T22:59:53.358697,0.129,0.152,0.368
2026-08-21T22:59:53.358842,0.154,0.152,0.368
2026-08-21T22:59:53.358973,0.133,0.152,0.368
2026-08-21T22:59:53.359101,0.130,0.151,0.368
2026-08-21T22:59:53.359231,0.128,0.151,0.368
2026-08-21T22:59:53.359358,0.128,0.151,0.368
2026-08-21T22:59:53.359523,0.163,0.151,0.368
2026-08-21T22:59:53.359711,0.141,0.151,0.368
2026-08-21T22:59:53.359882,0.214,0.152,0.368
2026-08-21T22:59:53.360023,0.144,0.152,0.368
2026-08-21T22:59:53.360153,0.132,0.151,0.368
2026-08-21T22:59:53.360293,0.139,0.151,0.368
2026-08-21T22:59:53.360422,0.129,0.151,0.368
2026-08-21T22:59:53.360553,0.132,0.150,0.368
2026-08-21T22:59:53.360690,0.128,0.150,0.368
2026-08-21T22:59:53.360824,0.142,0.150,0.368
2026-08-21T22:59:53.360950,0.128,0.150,0.368
2026-08-21T22:59:53.361078,0.128,0.149,0.368
2026-08-21T22:59:53.361205,0.128,0.149,0.368
2026-08-21T22:59:53.361333,0.128,0.149,0.368
2026-08-21T22:59:53.361458,0.125,0.148,0.368
2026-08-21T22:59:53.361585,0.127,0.148,0.368
2026-08-21T22:59:53.361724,0.136,0.148,0.368
2026-08-21T22:59:53.361857,0.134,0.148,0.368
2026-08-21T22:59:53.361985,0.129,0.147,0.368
2026-08-21T22:59:53.362111,0.126,0.147,0.368
2026-08-21T22:59:53.362268,0.157,0.147,0.368
2026-08-21T22:59:53.362386,0.125,0.147,0.368
2026-08-21T22:59:53.362505,0.119,0.147,0.368
2026-08-21T22:59:53.362638,0.131,0.146,0.368
2026-08-21T22:59:53.362752,0.115,0.146,0.368
2026-08-21T22:59:53.362867,0.114,0.146,0.368
2026-08-21T22:59:53.362969,0.104,0.145,0.368
2026-08-21T22:59:53.363070,0.102,0.145,0.368
2026-08-21T22:59:53.363167,0.098,0.144,0.368
2026-08-21T22:59:53.363265,0.098,0.143,0.368
2026-08-21T22:59:53.363360,0.096,0.143,0.368
2026-08-21T22:59:53.363459,0.098,0.142,0.368
2026-08-21T22:59:53.363576,0.114,0.142,0.368
2026-08-21T22:59:53.363686,0.104,0.142,0.368
2026-08-21T22:59:53.363813,0.133,0.141,0.368
2026-08-21T22:59:53.363913,0.102,0.141,0.368
2026-08-21T22:59:53.364008,0.095,0.141,0.368
2026-08-21T22:59:53.364103,0.095,0.140,0.368
2026-08-21T22:59:53.364198,0.095,0.140,0.368
2026-08-21T22:59:53.364292,0.094,0.139,0.368
2026-08-21T22:59:53.364410,0.117,0.139,0.368
2026-08-21T22:59:53.364527,0.116,0.139,0.368
2026-08-21T22:59:53.364644,0.117,0.138,0.368
2026-08-21T22:59:53.364762,0.116,0.138,0.368
2026-08-21T22:59:53.364860,0.101,0.138,0.368
2026-08-21T22:59:53.364962,0.102,0.137,0.368
2026-08-21T22:59:53.365058,0.095,0.135,0.335
2026-08-21T22:59:53.365155,0.098,0.132,0.224
2026-08-21T22:59:53.365250,0.096,0.131,0.224
2026-08-21T22:59:53.365348,0.097,0.131,0.224
2026-08-21T22:59:53.365445,0.096,0.130,0.224
2026-08-21T22:59:53.365543,0.097,0.130,0.224
2026-08-21T22:59:53.365636,0.095,0.129,0.224
2026-08-21T22:59:53.365741,0.103,0.129,0.224
2026-08-21T22:59:53.365842,0.102,0.128,0.224
2026-08-21T22:59:53.365938,0.097,0.128,0.224
2026-08-21T22:59:53.366032,0.094,0.128,0.224
2026-08-21T22:59:53.366126,0.093,0.127,0.224
2026-08-21T22:59:53.366220,0.094,0.127,0.224
2026-08-21T22:59:53.366313,0.093,0.126,0.224
2026-08-21T22:59:53.366430,0.116,0.126,0.224
2026-08-21T22:59:53.366533,0.104,0.125,0.224
2026-08-21T22:59:53.366645,0.112,0.125,0.224
2026-08-21T22:59:53.366759,0.113,0.124,0.224
2026-08-21T22:59:53.366856,0.100,0.124,0.224
2026-08-21T22:59:53.366957,0.101,0.124,0.224
2026-08-21T22:59:53.367053,0.095,0.123,0.224
2026-08-21T22:59:53.367150,0.098,0.123,0.224
2026-08-21T22:59:53.367246,0.096,0.122,0.224
2026-08-21T22:59:53.367341,0.095,0.122,0.224
2026-08-21T22:59:53.367433,0.093,0.122,0.224
2026-08-21T22:59:53.367527,0.093,0.121,0.224
2026-08-21T22:59:53.367619,0.093,0.121,0.224
2026-08-21T22:59:53.367723,0.102,0.121,0.224
2026-08-21T22:59:53.367826,0.103,0.120,0.224
2026-08-21T22:59:53.367922,0.097,0.120,0.224
2026-08-21T22:59:53.368018,0.095,0.120,0.224
2026-08-21T22:59:53.368111,0.094,0.119,0.224
2026-08-21T22:59:53.368206,0.095,0.119,0.224
2026-08-21T22:59:53.368299,0.093,0.119,0.224
2026-08-21T22:59:53.368418,0.117,0.118,0.224
2026-08-21T22:59:53.368524,0.106,0.118,0.224
2026-08-21T22:59:53.368636,0.113,0.117,0.214
2026-08-21T22:59:53.368745,0.108,0.116,0.214
2026-08-21T22:59:53.368848,0.103,0.116,0.214
2026-08-21T22:59:53.368951,0.103,0.115,0.214
2026-08-21T22:59:53.369046,0.096,0.115,0.214
2026-08-21T22:59:53.369142,0.096,0.114,0.214
2026-08-21T22:59:53.369236,0.094,0.114,0.214
2026-08-21T22:59:53.369330,0.094,0.114,0.214
2026-08-21T22:59:53.369421,0.092,0.113,0.214
2026-08-21T22:59:53.369514,0.093,0.113,0.214
2026-08-21T22:59:53.369607,0.093,0.112,0.214
2026-08-21T22:59:53.369710,0.101,0.112,0.214
2026-08-21T22:59:53.369810,0.101,0.111,0.214
2026-08-21T22:59:53.369902,0.095,0.111,0.214
2026-08-21T22:59:53.369985,0.084,0.110,0.214
2026-08-21T22:59:53.370066,0.081,0.110,0.214
2026-08-21T22:59:53.370149,0.083,0.109,0.214
2026-08-21T22:59:53.370230,0.082,0.109,0.214
2026-08-21T22:59:53.370332,0.100,0.108,0.214
2026-08-21T22:59:53.370423,0.092,0.108,0.214
2026-08-21T22:59:53.370521,0.097,0.107,0.157
2026-08-21T22:59:53.370607,0.087,0.106,0.157
2026-08-21T22:59:53.370698,0.090,0.106,0.157
2026-08-21T22:59:53.370793,0.095,0.105,0.157
2026-08-21T22:59:53.370877,0.085,0.105,0.157
2026-08-21T22:59:53.370960,0.083,0.104,0.157
2026-08-21T22:59:53.371042,0.082,0.104,0.157
2026-08-21T22:59:53.371124,0.082,0.103,0.157
2026-08-21T22:59:53.371204,0.080,0.103,0.157
2026-08-21T22:59:53.371289,0.084,0.102,0.157
2026-08-21T22:59:53.371370,0.083,0.102,0.157
2026-08-21T22:59:53.371452,0.082,0.101,0.157
2026-08-21T22:59:53.371536,0.083,0.101,0.157
2026-08-21T22:59:53.371619,0.084,0.100,0.157
2026-08-21T22:59:53.371711,0.090,0.100,0.157
2026-08-21T22:59:53.371800,0.090,0.100,0.157
2026-08-21T22:59:53.371885,0.086,0.099,0.157
2026-08-21T22:59:53.371967,0.082,0.099,0.157
2026-08-21T22:59:53.372070,0.101,0.098,0.133
2026-08-21T22:59:53.372161,0.091,0.098,0.133
2026-08-21T22:59:53.372259,0.098,0.098,0.133
2026-08-21T22:59:53.372360,0.101,0.097,0.133
2026-08-21T22:59:53.372446,0.087,0.097,0.133
2026-08-21T22:59:53.372534,0.088,0.097,0.133
2026-08-21T22:59:53.372617,0.084,0.097,0.133
2026-08-21T22:59:53.372710,0.091,0.096,0.133
2026-08-21T22:59:53.372801,0.091,0.096,0.133
2026-08-21T22:59:53.372885,0.085,0.096,0.133
2026-08-21T22:59:53.372967,0.082,0.096,0.133
2026-08-21T22:59:53.373049,0.082,0.096,0.133
2026-08-21T22:59:53.373130,0.081,0.096,0.133
2026-08-21T22:59:53.373212,0.082,0.095,0.133
2026-08-21T22:59:53.373293,0.082,0.095,0.117
2026-08-21T22:59:53.373376,0.083,0.095,0.117
2026-08-21T22:59:53.373457,0.081,0.095,0.117
2026-08-21T22:59:53.373537,0.080,0.094,0.117
2026-08-21T22:59:53.373619,0.081,0.094,0.117
2026-08-21T22:59:53.373710,0.089,0.094,0.117
2026-08-21T22:59:53.373829,0.116,0.094,0.117
2026-08-21T22:59:53.373924,0.098,0.094,0.117
2026-08-21T22:59:53.374023,0.100,0.094,0.117
2026-08-21T22:59:53.374110,0.088,0.094,0.117
2026-08-21T22:59:53.374194,0.084,0.093,0.117
2026-08-21T22:59:53.374280,0.086,0.093,0.117
2026-08-21T22:59:53.374364,0.084,0.093,0.117
2026-08-21T22:59:53.374448,0.084,0.093,0.117
2026-08-21T22:59:53.374530,0.082,0.093,0.117
2026-08-21T22:59:53.374612,0.082,0.093,0.117
2026-08-21T22:59:53.374701,0.088,0.093,0.117
2026-08-21T22:59:53.374793,0.091,0.093,0.117
2026-08-21T22:59:53.374876,0.084,0.092,0.117
2026-08-21T22:59:53.374959,0.083,0.092,0.117
2026-08-21T22:59:53.375041,0.082,0.092,0.117
2026-08-21T22:59:53.375124,0.083,0.092,0.117
2026-08-21T22:59:53.375207,0.083,0.092,0.117
2026-08-21T22:59:53.375288,0.081,0.092,0.117
2026-08-21T22:59:53.375370,0.082,0.092,0.117
2026-08-21T22:59:53.375451,0.081,0.091,0.117
2026-08-21T22:59:53.375554,0.101,0.091,0.117
2026-08-21T22:59:53.375644,0.091,0.091,0.117
2026-08-21T22:59:53.375752,0.106,0.091,0.117
2026-08-21T22:59:53.375844,0.093,0.091,0.117
2026-08-21T22:59:53.375927,0.085,0.091,0.117
2026-08-21T22:59:53.376015,0.087,0.091,0.117
2026-08-21T22:59:53.376097,0.083,0.090,0.117
2026-08-21T22:59:53.376180,0.084,0.090,0.117
2026-08-21T22:59:53.376262,0.082,0.090,0.117
2026-08-21T22:59:53.376344,0.082,0.090,0.117
2026-08-21T22:59:53.376427,0.082,0.090,0.117
2026-08-21T22:59:53.376512,0.084,0.090,0.117
2026-08-21T22:59:53.376594,0.083,0.090,0.117
2026-08-21T22:59:53.376683,0.082,0.090,0.117
2026-08-21T22:59:53.376772,0.095,0.089,0.117
2026-08-21T22:59:53.376856,0.085,0.089,0.117
2026-08-21T22:59:53.376938,0.082,0.089,0.117
2026-08-21T22:59:53.377019,0.081,0.089,0.117
2026-08-21T22:59:53.377102,0.083,0.089,0.117
2026-08-21T22:59:53.377183,0.081,0.089,0.117
2026-08-21T22:59:53.377284,0.099,0.089,0.116
2026-08-21T22:59:53.377375,0.091,0.089,0.116
2026-08-21T22:59:53.377472,0.097,0.088,0.116
2026-08-21T22:59:53.377558,0.087,0.088,0.116
2026-08-21T22:59:53.377641,0.083,0.088,0.116
2026-08-21T22:59:53.377737,0.095,0.088,0.116
2026-08-21T22:59:53.377827,0.090,0.088,0.116
2026-08-21T22:59:53.377912,0.085,0.088,0.116
2026-08-21T22:59:53.377994,0.083,0.088,0.116
2026-08-21T22:59:53.378076,0.082,0.087,0.116
2026-08-21T22:59:53.378156,0.081,0.087,0.116
2026-08-21T22:59:53.378238,0.081,0.087,0.116
2026-08-21T22:59:53.378320,0.081,0.087,0.116
2026-08-21T22:59:53.378402,0.082,0.087,0.116
2026-08-21T22:59:53.378483,0.082,0.087,0.116
2026-08-21T22:59:53.378565,0.082,0.087,0.116
2026-08-21T22:59:53.378645,0.081,0.087,0.116
2026-08-21T22:59:53.378735,0.088,0.087,0.116
2026-08-21T22:59:53.378823,0.088,0.087,0.116
2026-08-21T22:59:53.378905,0.083,0.087,0.116
2026-08-21T22:59:53.379010,0.102,0.087,0.116
2026-08-21T22:59:53.379102,0.093,0.087,0.116
2026-08-21T22:59:53.379200,0.098,0.087,0.116
2026-08-21T22:59:53.379286,0.087,0.087,0.116
2026-08-21T22:59:53.379369,0.083,0.087,0.116
2026-08-21T22:59:53.379468,0.098,0.087,0.116
2026-08-21T22:59:53.379554,0.086,0.087,0.116
2026-08-21T22:59:53.379640,0.086,0.087,0.116
2026-08-21T22:59:53.379734,0.094,0.087,0.116
2026-08-21T22:59:53.379824,0.090,0.087,0.116
2026-08-21T22:59:53.379907,0.084,0.087,0.116
2026-08-21T22:59:53.379990,0.083,0.087,0.116
2026-08-21T22:59:53.380072,0.082,0.087,0.116
2026-08-21T22:59:53.380167,0.094,0.087,0.116
2026-08-21T22:59:53.380251,0.085,0.087,0.116
2026-08-21T22:59:53.380334,0.084,0.087,0.116
2026-08-21T22:59:53.380415,0.081,0.087,0.116
2026-08-21T22:59:53.380496,0.081,0.087,0.116
2026-08-21T22:59:53.380578,0.082,0.087,0.116
2026-08-21T22:59:53.380665,0.080,0.087,0.116
2026-08-21T22:59:53.380775,0.114,0.087,0.116
2026-08-21T22:59:53.380867,0.094,0.087,0.116
2026-08-21T22:59:53.380965,0.097,0.087,0.116
2026-08-21T22:59:53.381051,0.087,0.087,0.116
2026-08-21T22:59:53.381134,0.083,0.087,0.116
2026-08-21T22:59:53.381221,0.087,0.087,0.116
2026-08-21T22:59:53.381302,0.083,0.087,0.116
2026-08-21T22:59:53.381385,0.083,0.087,0.116
2026-08-21T22:59:53.381466,0.081,0.087,0.116
2026-08-21T22:59:53.381551,0.083,0.087,0.116
2026-08-21T22:59:53.381634,0.083,0.087,0.116
2026-08-21T22:59:53.381726,0.091,0.087,0.116
2026-08-21T22:59:53.381814,0.089,0.087,0.116
2026-08-21T22:59:53.381899,0.086,0.087,0.116
2026-08-21T22:59:53.381981,0.082,0.087,0.116
2026-08-21T22:59:53.382064,0.083,0.087,0.116
2026-08-21T22:59:53.382145,0.081,0.087,0.116
2026-08-21T22:59:53.382225,0.081,0.087,0.116
2026-08-21T22:59:53.382307,0.082,0.087,0.116
2026-08-21T22:59:53.382388,0.081,0.087,0.116
2026-08-21T22:59:53.382488,0.098,0.087,0.114
2026-08-21T22:59:53.382578,0.090,0.087,0.114
2026-08-21T22:59:53.382684,0.097,0.087,0.114
2026-08-21T22:59:53.382779,0.103,0.087,0.114
2026-08-21T22:59:53.382864,0.086,0.087,0.114
2026-08-21T22:59:53.382951,0.088,0.087,0.114
2026-08-21T22:59:53.383034,0.082,0.087,0.114
2026-08-21T22:59:53.383117,0.083,0.087,0.114
2026-08-21T22:59:53.383199,0.082,0.087,0.114
2026-08-21T22:59:53.383281,0.082,0.087,0.114
2026-08-21T22:59:53.383362,0.081,0.087,0.114
2026-08-21T22:59:53.383444,0.082,0.087,0.114
2026-08-21T22:59:53.383525,0.082,0.086,0.114
2026-08-21T22:59:53.383607,0.082,0.086,0.114
2026-08-21T22:59:53.383697,0.089,0.087,0.114
2026-08-21T22:59:53.383786,0.090,0.087,0.114
2026-08-21T22:59:53.383870,0.084,0.087,0.114
2026-08-21T22:59:53.383951,0.082,0.087,0.114
2026-08-21T22:59:53.384033,0.082,0.087,0.114
2026-08-21T22:59:53.384114,0.081,0.087,0.114
2026-08-21T22:59:53.384218,0.102,0.087,0.114
2026-08-21T22:59:53.384308,0.091,0.087,0.114
2026-08-21T22:59:53.384405,0.097,0.087,0.114
2026-08-21T22:59:53.384492,0.088,0.086,0.114
2026-08-21T22:59:53.384574,0.083,0.086,0.114
2026-08-21T22:59:53.384668,0.087,0.086,0.114
2026-08-21T22:59:53.384758,0.095,0.087,0.114
2026-08-21T22:59:53.384844,0.087,0.087,0.114
2026-08-21T22:59:53.384927,0.083,0.087,0.114
2026-08-21T22:59:53.385009,0.083,0.087,0.114
2026-08-21T22:59:53.385091,0.081,0.087,0.114
2026-08-21T22:59:53.385173,0.082,0.087,0.114
2026-08-21T22:59:53.385254,0.082,0.087,0.114
2026-08-21T22:59:53.385336,0.082,0.087,0.114
2026-08-21T22:59:53.385417,0.081,0.086,0.114
2026-08-21T22:59:53.385498,0.082,0.086,0.114
2026-08-21T22:59:53.385579,0.080,0.086,0.114
2026-08-21T22:59:53.385664,0.080,0.086,0.114
2026-08-21T22:59:53.385754,0.093,0.087,0.114
2026-08-21T22:59:53.385836,0.084,0.087,0.114
2026-08-21T22:59:53.385937,0.099,0.087,0.114
2026-08-21T22:59:53.386027,0.090,0.087,0.114
2026-08-21T22:59:53.386124,0.097,0.087,0.114
2026-08-21T22:59:53.386210,0.087,0.087,0.114
2026-08-21T22:59:53.386293,0.083,0.087,0.114
2026-08-21T22:59:53.386380,0.087,0.086,0.114
2026-08-21T22:59:53.386462,0.082,0.086,0.114
2026-08-21T22:59:53.386545,0.083,0.086,0.114
2026-08-21T22:59:53.386628,0.082,0.086,0.114
2026-08-21T22:59:53.386719,0.090,0.086,0.114
2026-08-21T22:59:53.386810,0.090,0.087,0.114
2026-08-21T22:59:53.386894,0.086,0.087,0.114
2026-08-21T22:59:53.386976,0.083,0.087,0.114
2026-08-21T22:59:53.387058,0.082,0.087,0.114
2026-08-21T22:59:53.387139,0.081,0.087,0.114
2026-08-21T22:59:53.387221,0.082,0.087,0.114
2026-08-21T22:59:53.387302,0.081,0.087,0.114
2026-08-21T22:59:53.387383,0.081,0.086,0.114
2026-08-21T22:59:53.387465,0.082,0.086,0.114
2026-08-21T22:59:53.387546,0.081,0.086,0.114
2026-08-21T22:59:53.387646,0.099,0.086,0.114
2026-08-21T22:59:53.387748,0.101,0.086,0.114
2026-08-21T22:59:53.387860,0.112,0.087,0.114
2026-08-21T22:59:53.387949,0.090,0.087,0.114
2026-08-21T22:59:53.388032,0.084,0.087,0.114
2026-08-21T22:59:53.388119,0.086,0.087,0.114
2026-08-21T22:59:53.388201,0.083,0.086,0.114
2026-08-21T22:59:53.388285,0.084,0.086,0.114
2026-08-21T22:59:53.388368,0.083,0.086,0.114
2026-08-21T22:59:53.388450,0.082,0.086,0.114
2026-08-21T22:59:53.388531,0.081,0.086,0.114
2026-08-21T22:59:53.388613,0.082,0.086,0.114
2026-08-21T22:59:53.388703,0.088,0.086,0.114
2026-08-21T22:59:53.388808,0.105,0.086,0.114
2026-08-21T22:59:53.388892,0.085,0.086,0.114
2026-08-21T22:59:53.388975,0.084,0.086,0.114
2026-08-21T22:59:53.389058,0.082,0.086,0.114
2026-08-21T22:59:53.389139,0.082,0.086,0.114
2026-08-21T22:59:53.389222,0.082,0.086,0.114
2026-08-21T22:59:53.389306,0.083,0.086,0.114
2026-08-21T22:59:53.389408,0.101,0.086,0.112
2026-08-21T22:59:53.389498,0.091,0.086,0.112
2026-08-21T22:59:53.389596,0.097,0.086,0.112
2026-08-21T22:59:53.389690,0.092,0.086,0.112
2026-08-21T22:59:53.389781,0.094,0.086,0.112
2026-08-21T22:59:53.389871,0.090,0.087,0.112
2026-08-21T22:59:53.389953,0.083,0.087,0.112
2026-08-21T22:59:53.390037,0.084,0.087,0.112
2026-08-21T22:59:53.390119,0.082,0.087,0.112
2026-08-21T22:59:53.390201,0.082,0.087,0.112
2026-08-21T22:59:53.390282,0.081,0.086,0.112
2026-08-21T22:59:53.390364,0.082,0.086,0.112
2026-08-21T22:59:53.390445,0.082,0.086,0.112
2026-08-21T22:59:53.390527,0.082,0.086,0.112
2026-08-21T22:59:53.390609,0.081,0.086,0.112
2026-08-21T22:59:53.390698,0.088,0.086,0.112
2026-08-21T22:59:53.390787,0.089,0.086,0.112
2026-08-21T22:59:53.390869,0.083,0.086,0.112
2026-08-21T22:59:53.390951,0.083,0.086,0.112
2026-08-21T22:59:53.391032,0.081,0.086,0.112
2026-08-21T22:59:53.391133,0.100,0.086,0.112
2026-08-21T22:59:53.391224,0.091,0.086,0.112
2026-08-21T22:59:53.391321,0.097,0.086,0.112
2026-08-21T22:59:53.391406,0.086,0.086,0.112
2026-08-21T22:59:53.391488,0.082,0.086,0.112
2026-08-21T22:59:53.391574,0.086,0.086,0.112
2026-08-21T22:59:53.391693,0.115,0.087,0.115
2026-08-21T22:59:53.391787,0.096,0.087,0.115
2026-08-21T22:59:53.391873,0.087,0.087,0.115
2026-08-21T22:59:53.391960,0.086,0.087,0.115
2026-08-21T22:59:53.392044,0.084,0.087,0.115
2026-08-21T22:59:53.392125,0.082,0.087,0.115
2026-08-21T22:59:53.392208,0.082,0.087,0.115
2026-08-21T22:59:53.392289,0.082,0.087,0.115
2026-08-21T22:59:53.392370,0.081,0.087,0.115
2026-08-21T22:59:53.392451,0.081,0.087,0.115
2026-08-21T22:59:53.392533,0.082,0.087,0.115
2026-08-21T22:59:53.392613,0.080,0.087,0.115
2026-08-21T22:59:53.392703,0.088,0.087,0.115
2026-08-21T22:59:53.392792,0.090,0.087,0.115
2026-08-21T22:59:53.392874,0.083,0.087,0.115
2026-08-21T22:59:53.392975,0.100,0.087,0.115
2026-08-21T22:59:53.393067,0.090,0.087,0.115
2026-08-21T22:59:53.393186,0.121,0.087,0.121
2026-08-21T22:59:53.393273,0.087,0.087,0.121
2026-08-21T22:59:53.393357,0.084,0.087,0.121
2026-08-21T22:59:53.393444,0.087,0.087,0.121
2026-08-21T22:59:53.393525,0.082,0.087,0.121
2026-08-21T22:59:53.393608,0.083,0.087,0.121
2026-08-21T22:59:53.393698,0.088,0.087,0.121
2026-08-21T22:59:53.393789,0.091,0.087,0.121
2026-08-21T22:59:53.393873,0.085,0.087,0.121
2026-08-21T22:59:53.393955,0.083,0.087,0.121
2026-08-21T22:59:53.394036,0.081,0.087,0.121
2026-08-21T22:59:53.394118,0.082,0.087,0.121
2026-08-21T22:59:53.394199,0.081,0.087,0.121
2026-08-21T22:59:53.394281,0.082,0.087,0.121
2026-08-21T22:59:53.394361,0.080,0.087,0.121
2026-08-21T22:59:53.394441,0.080,0.087,0.121
2026-08-21T22:59:53.394526,0.083,0.087,0.121
2026-08-21T22:59:53.394608,0.082,0.087,0.121
2026-08-21T22:59:53.394717,0.107,0.087,0.121
2026-08-21T22:59:53.394813,0.097,0.087,0.121
2026-08-21T22:59:53.394911,0.099,0.087,0.121
2026-08-21T22:59:53.394997,0.087,0.087,0.121
2026-08-21T22:59:53.395079,0.083,0.087,0.121
2026-08-21T22:59:53.395167,0.088,0.087,0.121
2026-08-21T22:59:53.395249,0.082,0.087,0.121
2026-08-21T22:59:53.395333,0.083,0.087,0.121
2026-08-21T22:59:53.395414,0.082,0.087,0.121
2026-08-21T22:59:53.395496,0.082,0.087,0.121
2026-08-21T22:59:53.395590,0.092,0.087,0.121
2026-08-21T22:59:53.395681,0.084,0.087,0.121
2026-08-21T22:59:53.395774,0.100,0.087,0.121
2026-08-21T22:59:53.395858,0.085,0.087,0.121
2026-08-21T22:59:53.395940,0.082,0.087,0.121
2026-08-21T22:59:53.396023,0.083,0.087,0.121
2026-08-21T22:59:53.396103,0.081,0.087,0.121
2026-08-21T22:59:53.396184,0.080,0.087,0.121
2026-08-21T22:59:53.396265,0.081,0.087,0.121
2026-08-21T22:59:53.396345,0.080,0.087,0.121
2026-08-21T22:59:53.396446,0.099,0.087,0.121
2026-08-21T22:59:53.396534,0.089,0.087,0.121
2026-08-21T22:59:53.396630,0.096,0.087,0.121
2026-08-21T22:59:53.396724,0.093,0.087,0.121
2026-08-21T22:59:53.396813,0.089,0.087,0.121
2026-08-21T22:59:53.396902,0.089,0.087,0.121
2026-08-21T22:59:53.396984,0.083,0.087,0.121
2026-08-21T22:59:53.397070,0.085,0.087,0.121
2026-08-21T22:59:53.397154,0.084,0.087,0.121
2026-08-21T22:59:53.397238,0.084,0.087,0.121
2026-08-21T22:59:53.397319,0.082,0.087,0.121
2026-08-21T22:59:53.397400,0.081,0.087,0.121
2026-08-21T22:59:53.397499,0.099,0.087,0.121
2026-08-21T22:59:53.397581,0.081,0.087,0.121
2026-08-21T22:59:53.397669,0.081,0.087,0.121
2026-08-21T22:59:53.397759,0.096,0.087,0.121
2026-08-21T22:59:53.397843,0.084,0.087,0.121
2026-08-21T22:59:53.397924,0.082,0.087,0.121
2026-08-21T22:59:53.398006,0.082,0.087,0.121
2026-08-21T22:59:53.398086,0.080,0.087,0.121
2026-08-21T22:59:53.398187,0.099,0.087,0.121
2026-08-21T22:59:53.398276,0.090,0.087,0.121
2026-08-21T22:59:53.398373,0.096,0.087,0.121
2026-08-21T22:59:53.398458,0.086,0.087,0.121
2026-08-21T22:59:53.398539,0.082,0.087,0.121
2026-08-21T22:59:53.398626,0.086,0.087,0.121
2026-08-21T22:59:53.398717,0.090,0.087,0.121
2026-08-21T22:59:53.398807,0.090,0.087,0.121
2026-08-21T22:59:53.398891,0.084,0.087,0.121
2026-08-21T22:59:53.398973,0.083,0.087,0.121
2026-08-21T22:59:53.399054,0.081,0.087,0.121
2026-08-21T22:59:53.399135,0.081,0.087,0.121
2026-08-21T22:59:53.399217,0.082,0.087,0.121
2026-08-21T22:59:53.399298,0.082,0.087,0.121
2026-08-21T22:59:53.399379,0.081,0.087,0.121
2026-08-21T22:59:53.399461,0.082,0.087,0.121
2026-08-21T22:59:53.399542,0.081,0.087,0.121
2026-08-21T22:59:53.399621,0.080,0.087,0.121
2026-08-21T22:59:53.399714,0.090,0.087,0.121
2026-08-21T22:59:53.399801,0.089,0.087,0.121
2026-08-21T22:59:53.399904,0.102,0.087,0.121
2026-08-21T22:59:53.399994,0.090,0.087,0.121
