Timestamp,Telemetry_Gap_ms,Telemetry_Mean_Gap_ms,Telemetry_Max_Gap_ms,Telemetry_Std_Gap_ms,Blockchain_TX_Latency_ms,TX_Count,Block_Number,Blockchain_Status,Altitude_m,Speed_mps,Heading_deg,Latitude,Longitude,Voltage_V,Current_A,Satellites
2026-08-22T01:04:04.478062,7.784,7.784,7.784,0.000,21.383,1,807,OK,0.000,0.000,0,0.0000000,0.0000000,0.000,0.000,0
2026-08-22T01:04:04.478581,24.762,16.273,24.762,12.005,21.383,1,807,OK,0.000,0.000,0,0.0000000,0.0000000,0.000,0.000,0
2026-08-22T01:04:04.478948,0.403,10.983,24.762,12.490,21.383,1,807,OK,0.000,0.000,0,0.0000000,0.0000000,0.000,0.000,0
2026-08-22T01:04:04.479204,0.301,8.312,24.762,11.512,21.383,1,807,OK,0.000,0.000,0,0.0000000,0.0000000,0.000,0.000,0
2026-08-22T01:04:04.479421,0.219,6.694,24.762,10.607,21.383,1,807,OK,0.000,0.016,208,0.0000000,0.0000000,0.000,0.000,0
2026-08-22T01:04:04.479668,0.222,5.615,24.762,9.848,21.383,1,807,OK,0.000,0.016,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:04:04.479951,0.278,4.853,24.762,9.213,21.383,1,807,OK,0.000,0.016,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:04:04.480278,0.324,4.287,24.762,8.679,21.383,1,807,OK,0.000,0.016,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:04:04.480560,0.289,3.842,24.762,8.227,21.383,1,807,OK,0.000,0.016,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:04:04.480842,0.278,3.486,24.762,7.838,21.383,1,807,OK,0.000,0.016,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:04:04.481255,0.399,3.205,24.762,7.494,21.383,1,807,OK,0.000,0.016,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:04:04.481563,0.317,2.965,24.762,7.194,21.383,1,807,OK,0.000,0.016,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:04:04.481888,0.327,2.762,24.762,6.926,21.383,1,807,OK,0.000,0.016,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:04:04.482168,0.285,2.585,24.762,6.687,21.383,1,807,OK,0.000,0.016,208,0.0000000,0.0000000,0.000,-0.010,0
2026-08-22T01:04:04.482436,0.264,2.430,24.762,6.472,21.383,1,807,OK,0.000,0.016,208,0.0000000,0.0000000,0.000,-0.010,0
