Timestamp,Telemetry_Gap_ms,Mean_Gap_ms,Max_Gap_ms
2026-08-21T23:03:07.508133,1.241,2.493,38.806
2026-08-21T23:03:07.511703,3.512,2.505,38.806
2026-08-21T23:03:07.511898,0.248,2.506,38.806
2026-08-21T23:03:07.512032,0.149,2.506,38.806
2026-08-21T23:03:07.512150,0.120,2.506,38.806
2026-08-21T23:03:07.512267,0.118,2.137,38.806
2026-08-21T23:03:07.549006,36.661,2.500,38.806
2026-08-21T23:03:07.549237,0.281,2.502,38.806
2026-08-21T23:03:07.549390,0.171,2.491,38.806
2026-08-21T23:03:07.550633,1.236,2.502,38.806
2026-08-21T23:03:07.550826,0.198,2.458,38.806
2026-08-21T23:03:07.553158,2.328,2.479,38.806
2026-08-21T23:03:07.553367,0.217,2.479,38.806
2026-08-21T23:03:07.553501,0.137,2.479,38.806
2026-08-21T23:03:07.553633,0.133,2.479,38.806
2026-08-21T23:03:07.553772,0.138,2.478,38.806
2026-08-21T23:03:07.556102,2.325,2.500,38.806
2026-08-21T23:03:07.556251,0.154,2.500,38.806
2026-08-21T23:03:07.556404,0.154,2.500,38.806
2026-08-21T23:03:07.558700,2.278,2.500,38.806
2026-08-21T23:03:07.558840,0.157,2.500,38.806
2026-08-21T23:03:07.562224,3.373,2.532,38.806
2026-08-21T23:03:07.562374,0.158,2.521,38.806
2026-08-21T23:03:07.562504,0.135,2.521,38.806
2026-08-21T23:03:07.562627,0.124,2.521,38.806
2026-08-21T23:03:07.562766,0.137,2.134,38.598
2026-08-21T23:03:07.599617,36.785,2.499,38.598
2026-08-21T23:03:07.599825,0.265,2.500,38.598
2026-08-21T23:03:07.599964,0.149,2.489,38.598
2026-08-21T23:03:07.601184,1.215,2.499,38.598
2026-08-21T23:03:07.601322,0.143,2.499,38.598
2026-08-21T23:03:07.601441,0.123,2.467,38.598
2026-08-21T23:03:07.602629,1.183,2.477,38.598
2026-08-21T23:03:07.602762,0.136,2.477,38.598
2026-08-21T23:03:07.603973,1.208,2.488,38.598
2026-08-21T23:03:07.604095,0.124,2.487,38.598
2026-08-21T23:03:07.604255,0.161,2.487,38.598
2026-08-21T23:03:07.606515,2.262,2.508,38.598
2026-08-21T23:03:07.606644,0.132,2.508,38.598
2026-08-21T23:03:07.606763,0.119,2.508,38.598
2026-08-21T23:03:07.609008,2.244,2.497,38.598
2026-08-21T23:03:07.609120,0.114,2.496,38.598
2026-08-21T23:03:07.611442,2.288,2.518,38.598
2026-08-21T23:03:07.611584,0.172,2.507,38.598
2026-08-21T23:03:07.611697,0.113,2.507,38.598
2026-08-21T23:03:07.611819,0.121,2.507,38.598
2026-08-21T23:03:07.649575,37.679,2.506,38.598
2026-08-21T23:03:07.649812,0.295,2.506,38.598
2026-08-21T23:03:07.649976,0.174,2.506,38.598
2026-08-21T23:03:07.650118,0.146,2.495,38.598
2026-08-21T23:03:07.650259,0.140,2.495,38.598
2026-08-21T23:03:07.653618,3.355,2.527,38.598
2026-08-21T23:03:07.653777,0.160,2.495,38.598
2026-08-21T23:03:07.653915,0.141,2.495,38.598
2026-08-21T23:03:07.654050,0.136,2.495,38.598
2026-08-21T23:03:07.654178,0.128,2.495,38.598
2026-08-21T23:03:07.656513,2.329,2.516,38.598
2026-08-21T23:03:07.656683,0.161,2.516,38.598
2026-08-21T23:03:07.656857,0.187,2.505,38.598
2026-08-21T23:03:07.658083,1.222,2.516,38.598
2026-08-21T23:03:07.661432,3.353,2.548,38.598
2026-08-21T23:03:07.661577,0.148,2.526,38.598
2026-08-21T23:03:07.661717,0.139,2.526,38.598
2026-08-21T23:03:07.662938,1.219,2.537,38.598
2026-08-21T23:03:07.663075,0.139,2.527,38.598
2026-08-21T23:03:07.663200,0.127,2.527,38.598
2026-08-21T23:03:07.698343,35.064,2.491,37.679
2026-08-21T23:03:07.698544,0.264,2.492,37.679
2026-08-21T23:03:07.698708,0.158,2.492,37.679
2026-08-21T23:03:07.701020,2.325,2.504,37.679
2026-08-21T23:03:07.701165,0.150,2.503,37.679
2026-08-21T23:03:07.701299,0.136,2.482,37.679
2026-08-21T23:03:07.703580,2.277,2.503,37.679
2026-08-21T23:03:07.703742,0.161,2.493,37.679
2026-08-21T23:03:07.703888,0.148,2.493,37.679
2026-08-21T23:03:07.704019,0.134,2.493,37.679
2026-08-21T23:03:07.704197,0.177,2.482,37.679
2026-08-21T23:03:07.706515,2.314,2.493,37.679
2026-08-21T23:03:07.706702,0.173,2.493,37.679
2026-08-21T23:03:07.706852,0.166,2.482,37.679
2026-08-21T23:03:07.708085,1.229,2.493,37.679
2026-08-21T23:03:07.711449,3.366,2.493,37.679
2026-08-21T23:03:07.711585,0.140,2.492,37.679
2026-08-21T23:03:07.711723,0.139,2.492,37.679
2026-08-21T23:03:07.711853,0.131,2.492,37.679
2026-08-21T23:03:07.711974,0.123,2.492,37.679
2026-08-21T23:03:07.749541,37.546,2.516,37.679
2026-08-21T23:03:07.749720,0.185,2.504,37.679
2026-08-21T23:03:07.749890,0.169,2.504,37.679
2026-08-21T23:03:07.751124,1.241,2.503,37.679
2026-08-21T23:03:07.751264,0.143,2.503,37.679
2026-08-21T23:03:07.751393,0.131,2.503,37.679
2026-08-21T23:03:07.753682,2.274,2.503,37.679
2026-08-21T23:03:07.753824,0.155,2.503,37.679
2026-08-21T23:03:07.753957,0.135,2.503,37.679
2026-08-21T23:03:07.754083,0.127,2.502,37.679
2026-08-21T23:03:07.754250,0.166,2.502,37.679
2026-08-21T23:03:07.756575,2.320,2.502,37.679
2026-08-21T23:03:07.756762,0.185,2.501,37.679
2026-08-21T23:03:07.756912,0.153,2.500,37.679
2026-08-21T23:03:07.758140,1.228,2.500,37.679
2026-08-21T23:03:07.761513,3.370,2.499,37.679
2026-08-21T23:03:07.761671,0.149,2.498,37.679
2026-08-21T23:03:07.761809,0.152,2.498,37.679
2026-08-21T23:03:07.761931,0.126,2.498,37.679
2026-08-21T23:03:07.762053,0.122,2.498,37.679
2026-08-21T23:03:07.798598,36.519,2.496,37.679
2026-08-21T23:03:07.798783,0.198,2.496,37.679
2026-08-21T23:03:07.798932,0.156,2.495,37.679
2026-08-21T23:03:07.801245,2.309,2.506,37.679
2026-08-21T23:03:07.801399,0.157,2.506,37.679
2026-08-21T23:03:07.801539,0.143,2.484,37.679
2026-08-21T23:03:07.802769,1.223,2.494,37.679
2026-08-21T23:03:07.802918,0.154,2.494,37.679
2026-08-21T23:03:07.804214,1.276,2.506,37.679
2026-08-21T23:03:07.804378,0.182,2.506,37.679
2026-08-21T23:03:07.804562,0.186,2.485,37.679
2026-08-21T23:03:07.806879,2.313,2.506,37.679
2026-08-21T23:03:07.807057,0.180,2.506,37.679
2026-08-21T23:03:07.807198,0.145,2.485,37.679
2026-08-21T23:03:07.808423,1.222,2.496,37.679
2026-08-21T23:03:07.808575,0.156,2.464,37.679
2026-08-21T23:03:07.810856,2.277,2.485,37.679
2026-08-21T23:03:07.810995,0.143,2.485,37.679
2026-08-21T23:03:07.811122,0.128,2.485,37.679
2026-08-21T23:03:07.811249,0.128,2.485,37.679
2026-08-21T23:03:07.848923,37.628,2.493,37.679
