Timestamp,Telemetry_Gap_ms,Telemetry_Mean_Gap_ms,Telemetry_Max_Gap_ms,Telemetry_Std_Gap_ms,Blockchain_TX_Latency_ms,TX_Count,Block_Number,Blockchain_Status,Altitude_m,Speed_mps,Heading_deg,Latitude,Longitude,Voltage_V,Current_A,Satellites
2026-08-24T05:40:19.990559,3.461,3.461,3.461,0.000,0.000,0,0,WAITING FOR FIRST TX...,0.000,0.000,0,0.0000000,0.0000000,0.000,0.000,0
2026-08-24T05:40:19.993842,3.293,3.377,3.461,0.119,0.000,0,0,WAITING FOR FIRST TX...,0.000,0.000,0,0.0000000,0.0000000,0.000,0.000,0
2026-08-24T05:40:19.994323,0.555,2.436,3.461,1.631,0.000,0,0,WAITING FOR FIRST TX...,0.000,0.000,0,0.0000000,0.0000000,0.000,0.000,0
2026-08-24T05:40:19.997915,3.346,2.664,3.461,1.407,0.000,0,0,WAITING FOR FIRST TX...,0.000,0.000,0,24.3676412,88.6261813,0.000,0.000,0
2026-08-24T05:40:20.005209,7.463,3.624,7.463,2.468,0.000,0,0,WAITING FOR FIRST TX...,0.000,0.017,256,24.3676412,88.6261813,0.000,0.000,0
2026-08-24T05:40:20.005636,0.485,3.100,7.463,2.553,0.000,0,0,WAITING FOR FIRST TX...,0.000,0.017,256,24.3676412,88.6261813,0.000,-0.010,0
2026-08-24T05:40:20.010101,4.427,3.290,7.463,2.384,0.000,0,0,WAITING FOR FIRST TX...,0.000,0.017,256,24.3676412,88.6261813,0.000,-0.010,0
2026-08-24T05:40:20.011276,1.166,3.024,7.463,2.331,0.000,0,0,WAITING FOR FIRST TX...,0.000,0.017,256,24.3676412,88.6261813,0.000,-0.010,0
2026-08-24T05:40:20.011644,0.420,2.735,7.463,2.347,0.000,0,0,WAITING FOR FIRST TX...,0.000,0.017,256,24.3676412,88.6261813,0.000,-0.010,0
2026-08-24T05:40:20.011927,0.286,2.490,7.463,2.344,0.000,0,0,WAITING FOR FIRST TX...,0.000,0.017,256,24.3676412,88.6261813,0.000,-0.010,0
2026-08-24T05:40:20.012228,0.299,2.291,7.463,2.320,0.000,0,0,WAITING FOR FIRST TX...,0.000,0.017,256,24.3676412,88.6261813,0.000,-0.010,0
2026-08-24T05:40:20.012480,0.255,2.121,7.463,2.289,0.000,0,0,WAITING FOR FIRST TX...,0.000,0.017,256,24.3676412,88.6261813,0.000,-0.010,0
2026-08-24T05:40:20.013078,0.254,1.978,7.463,2.252,0.000,0,0,WAITING FOR FIRST TX...,0.000,0.017,256,24.3676412,88.6261813,0.000,-0.010,0
2026-08-24T05:40:20.015062,2.270,1.999,7.463,2.165,0.000,0,0,WAITING FOR FIRST TX...,0.000,0.017,256,24.3676412,88.6261813,0.000,-0.010,0
2026-08-24T05:40:20.015511,0.473,1.897,7.463,2.123,0.000,0,0,WAITING FOR FIRST TX...,0.000,0.017,256,24.3676412,88.6261813,0.000,-0.010,0
2026-08-24T05:40:20.015895,0.400,1.803,7.463,2.085,0.000,0,0,WAITING FOR FIRST TX...,0.000,0.017,256,24.3676412,88.6261813,0.000,-0.010,5
2026-08-24T05:40:20.016259,0.362,1.718,7.463,2.049,0.000,0,0,WAITING FOR FIRST TX...,0.000,0.017,256,24.3676412,88.6261813,0.000,-0.010,5
2026-08-24T05:40:20.016582,0.333,1.641,7.463,2.014,0.000,0,0,WAITING FOR FIRST TX...,0.000,0.017,256,24.3676412,88.6261813,0.000,-0.010,5
2026-08-24T05:40:20.016907,0.324,1.572,7.463,1.981,0.000,0,0,WAITING FOR FIRST TX...,0.000,0.017,256,24.3676412,88.6261813,0.000,-0.010,5
