Timestamp,Telemetry_Gap_ms,Mean_Gap_ms,Max_Gap_ms
2026-04-28T02:08:54.425580,0.433,0.433,0.433
2026-04-28T02:08:54.425939,0.398,0.415,0.433
2026-04-28T02:08:54.426186,0.272,0.368,0.433
2026-04-28T02:08:54.426370,0.196,0.325,0.433
2026-04-28T02:08:54.426535,0.167,0.293,0.433
2026-04-28T02:08:54.426712,0.166,0.272,0.433
2026-04-28T02:08:54.426955,0.227,0.265,0.433
2026-04-28T02:08:54.427182,0.236,0.262,0.433
2026-04-28T02:08:54.427399,0.218,0.257,0.433
2026-04-28T02:08:54.427586,0.200,0.251,0.433
2026-04-28T02:08:54.427841,0.253,0.251,0.433
2026-04-28T02:08:54.428031,0.195,0.247,0.433
2026-04-28T02:08:54.428225,0.197,0.243,0.433
2026-04-28T02:08:54.428375,0.153,0.236,0.433
2026-04-28T02:08:54.428508,0.136,0.230,0.433
2026-04-28T02:08:54.428668,0.157,0.225,0.433
2026-04-28T02:08:54.428819,0.151,0.221,0.433
2026-04-28T02:08:54.428960,0.142,0.216,0.433
2026-04-28T02:08:54.429093,0.134,0.212,0.433
2026-04-28T02:08:54.429225,0.133,0.208,0.433
2026-04-28T02:08:54.429354,0.129,0.204,0.433
2026-04-28T02:08:54.429489,0.134,0.201,0.433
2026-04-28T02:08:54.429621,0.132,0.198,0.433
2026-04-28T02:08:54.429776,0.154,0.196,0.433
2026-04-28T02:08:54.429923,0.147,0.194,0.433
2026-04-28T02:08:54.430059,0.139,0.192,0.433
2026-04-28T02:08:54.430188,0.128,0.190,0.433
2026-04-28T02:08:54.430322,0.134,0.188,0.433
2026-04-28T02:08:54.430451,0.128,0.186,0.433
2026-04-28T02:08:54.430600,0.140,0.184,0.433
2026-04-28T02:08:54.430770,0.168,0.184,0.433
2026-04-28T02:08:54.430922,0.159,0.183,0.433
2026-04-28T02:08:54.431109,0.186,0.183,0.433
2026-04-28T02:08:54.431256,0.151,0.182,0.433
2026-04-28T02:08:54.431419,0.162,0.182,0.433
2026-04-28T02:08:54.431556,0.139,0.180,0.433
2026-04-28T02:08:54.431684,0.128,0.179,0.433
2026-04-28T02:08:54.431853,0.163,0.179,0.433
2026-04-28T02:08:54.432006,0.151,0.178,0.433
2026-04-28T02:08:54.432152,0.147,0.177,0.433
2026-04-28T02:08:54.432287,0.140,0.176,0.433
2026-04-28T02:08:54.432414,0.131,0.175,0.433
