Timestamp,Update_Gap_ms,Blockchain_Status
1776371280.6740062,0.11086463928222656,OFF
1776371280.674116,0.10967254638671875,OFF
1776371280.711801,37.68515586853027,OFF
1776371280.711976,0.17499923706054688,OFF
1776371280.7121077,0.1316070556640625,OFF
1776371280.7122304,0.12278556823730469,OFF
1776371280.7123764,0.14591217041015625,OFF
1776371280.7157295,3.353118896484375,OFF
1776371280.7158663,0.13685226440429688,OFF
1776371280.7159858,0.11944770812988281,OFF
1776371280.7161012,0.11539459228515625,OFF
1776371280.716214,0.11277198791503906,OFF
1776371280.718552,2.3381710052490234,OFF
1776371280.7186985,0.14638900756835938,OFF
1776371280.7188454,0.1468658447265625,OFF
1776371280.7211494,2.3040771484375,OFF
1776371280.7212968,0.14734268188476562,OFF
1776371280.7214336,0.13685226440429688,OFF
1776371280.7215562,0.12254714965820312,OFF
1776371280.7227588,1.2025833129882812,OFF
1776371280.7228959,0.13709068298339844,OFF
1776371280.7230167,0.12087821960449219,OFF
1776371280.761913,38.89632225036621,OFF
1776371280.7620947,0.18167495727539062,OFF
1776371280.7622185,0.12373924255371094,OFF
1776371280.7623525,0.13399124145507812,OFF
1776371280.7624705,0.11801719665527344,OFF
1776371280.7647405,2.2699832916259766,OFF
1776371280.764876,0.1354217529296875,OFF
1776371280.7660863,1.2104511260986328,OFF
1776371280.7662196,0.13327598571777344,OFF
1776371280.7663572,0.13756752014160156,OFF
1776371280.7665184,0.16117095947265625,OFF
1776371280.7677684,1.2500286102294922,OFF
1776371280.767959,0.19073486328125,OFF
1776371280.7713192,3.3600330352783203,OFF
1776371280.7714524,0.13327598571777344,OFF
1776371280.7715786,0.12612342834472656,OFF
1776371280.7716928,0.11420249938964844,OFF
1776371280.7717998,0.10704994201660156,OFF
1776371280.7740657,2.26593017578125,OFF
1776371280.7741926,0.12683868408203125,OFF
1776371280.810927,36.73434257507324,OFF
1776371280.8111708,0.24390220642089844,OFF
1776371280.8113272,0.156402587890625,OFF
1776371280.8114684,0.141143798828125,OFF
1776371280.8138707,2.4023056030273438,OFF
1776371280.8152106,1.3399124145507812,OFF
1776371280.8153908,0.18024444580078125,OFF
1776371280.815527,0.1361370086669922,OFF
1776371280.8156555,0.1285076141357422,OFF
1776371280.8189812,3.3257007598876953,OFF
1776371280.819139,0.15783309936523438,OFF
1776371280.8192775,0.1385211944580078,OFF
1776371280.8215709,2.2933483123779297,OFF
1776371280.8216891,0.118255615234375,OFF
1776371280.821788,0.09894371032714844,OFF
1776371280.821892,0.10395050048828125,OFF
1776371280.8219903,0.09822845458984375,OFF
1776371280.824228,2.2377967834472656,OFF
1776371280.8254297,1.201629638671875,OFF
1776371280.825537,0.10728836059570312,OFF
1776371280.8611975,35.660505294799805,OFF
1776371280.8613966,0.1990795135498047,OFF
1776371280.8615324,0.13589859008789062,OFF
1776371280.8638206,2.2881031036376953,OFF
1776371280.8639624,0.1418590545654297,OFF
1776371280.864089,0.1266002655029297,OFF
1776371280.8685565,4.467487335205078,OFF
1776371280.8687263,0.1697540283203125,OFF
1776371280.8688583,0.13208389282226562,OFF
1776371280.8689764,0.11801719665527344,OFF
1776371280.869143,0.1666545867919922,OFF
1776371280.8714592,2.3162364959716797,OFF
1776371280.871615,0.1556873321533203,OFF
1776371280.871736,0.12111663818359375,OFF
1776371280.8718467,0.110626220703125,OFF
1776371280.8719683,0.12159347534179688,OFF
1776371280.8720803,0.11205673217773438,OFF
1776371280.8721945,0.11420249938964844,OFF
1776371280.872318,0.12350082397460938,OFF
1776371280.874586,2.268075942993164,OFF
1776371280.9114244,36.83829307556152,OFF
1776371280.9116573,0.23293495178222656,OFF
1776371280.911789,0.1316070556640625,OFF
1776371280.911907,0.11801719665527344,OFF
1776371280.9120262,0.11920928955078125,OFF
1776371280.915386,3.3597946166992188,OFF
1776371280.9155262,0.14019012451171875,OFF
1776371280.9156423,0.11610984802246094,OFF
1776371280.915756,0.11372566223144531,OFF
1776371280.915866,0.10991096496582031,OFF
1776371280.9182043,2.338409423828125,OFF
1776371280.9183602,0.15592575073242188,OFF
1776371280.9185028,0.14257431030273438,OFF
1776371280.9208102,2.307415008544922,OFF
1776371280.9209418,0.1316070556640625,OFF
1776371280.921068,0.12612342834472656,OFF
1776371280.921185,0.11706352233886719,OFF
1776371280.9234567,2.2716522216796875,OFF
1776371280.9235797,0.12302398681640625,OFF
1776371280.923689,0.10919570922851562,OFF
1776371280.9614246,37.735700607299805,OFF
1776371280.9615748,0.15020370483398438,OFF
1776371280.961697,0.12230873107910156,OFF
1776371280.9629028,1.2056827545166016,OFF
1776371280.9630384,0.13566017150878906,OFF
1776371280.9664416,3.403186798095703,OFF
1776371280.9666045,0.1628398895263672,OFF
1776371280.966726,0.12159347534179688,OFF
1776371280.9668374,0.11134147644042969,OFF
1776371280.9669461,0.1087188720703125,OFF
1776371280.9681842,1.238107681274414,OFF
1776371280.9683356,0.1513957977294922,OFF
1776371280.968477,0.14138221740722656,OFF
1776371280.969677,1.199960708618164,OFF
1776371280.9697995,0.12254714965820312,OFF
1776371280.9742494,4.4498443603515625,OFF
1776371280.9743836,0.1342296600341797,OFF
1776371280.9744976,0.11396408081054688,OFF
1776371280.9746077,0.11014938354492188,OFF
1776371280.9747167,0.10895729064941406,OFF
1776371281.010194,35.477399826049805,OFF
1776371281.0114465,1.2524127960205078,OFF
1776371281.0115805,0.13399124145507812,OFF
1776371281.0127842,1.203775405883789,OFF
1776371281.0129116,0.12731552124023438,OFF
1776371281.0162773,3.365755081176758,OFF
1776371281.0164137,0.13637542724609375,OFF
1776371281.0165308,0.11706352233886719,OFF
1776371281.0166433,0.1125335693359375,OFF
1776371281.0167527,0.10943412780761719,OFF
1776371281.0169094,0.15664100646972656,OFF
1776371281.018136,1.226663589477539,OFF
1776371281.018303,0.16689300537109375,OFF
1776371281.0184312,0.12826919555664062,OFF
1776371281.0217693,3.3380985260009766,OFF
1776371281.021902,0.1327991485595703,OFF
1776371281.0220134,0.11134147644042969,OFF
1776371281.022118,0.10466575622558594,OFF
1776371281.022223,0.1049041748046875,OFF
1776371281.0234249,1.2018680572509766,OFF
1776371281.0610976,37.67275810241699,OFF
1776371281.06128,0.1823902130126953,OFF
1776371281.0614154,0.1354217529296875,OFF
1776371281.0627725,1.3570785522460938,OFF
1776371281.0629246,0.15211105346679688,OFF
1776371281.0662951,3.370523452758789,OFF
1776371281.0664432,0.1480579376220703,OFF
1776371281.06657,0.12683868408203125,OFF
1776371281.0666864,0.1163482666015625,OFF
1776371281.0667994,0.11301040649414062,OFF
1776371281.0691788,2.3794174194335938,OFF
1776371281.06937,0.19121170043945312,OFF
1776371281.069533,0.16307830810546875,OFF
1776371281.0696611,0.12803077697753906,OFF
1776371281.0697792,0.11801719665527344,OFF
1776371281.0741925,4.413366317749023,OFF
1776371281.0743272,0.1347064971923828,OFF
1776371281.074436,0.1087188720703125,OFF
1776371281.0745418,0.10585784912109375,OFF
1776371281.0746455,0.10371208190917969,OFF
1776371281.111348,36.70239448547363,OFF
1776371281.1115413,0.1933574676513672,OFF
1776371281.11167,0.12874603271484375,OFF
1776371281.1139426,2.2726058959960938,OFF
1776371281.1140752,0.13256072998046875,OFF
1776371281.1141927,0.11754035949707031,OFF
1776371281.1164691,2.2764205932617188,OFF
1776371281.1165931,0.1239776611328125,OFF
1776371281.1188715,2.2783279418945312,OFF
1776371281.1189919,0.12040138244628906,OFF
1776371281.1191485,0.15664100646972656,OFF
1776371281.1192834,0.13494491577148438,OFF
1776371281.1205227,1.2392997741699219,OFF
1776371281.1206543,0.1316070556640625,OFF
1776371281.1207676,0.11324882507324219,OFF
1776371281.123042,2.2745132446289062,OFF
1776371281.1231716,0.12946128845214844,OFF
1776371281.1233082,0.1366138458251953,OFF
1776371281.1234221,0.11396408081054688,OFF
1776371281.1235266,0.10442733764648438,OFF
1776371281.161327,37.80031204223633,OFF
1776371281.1615365,0.20956993103027344,OFF
1776371281.1616642,0.1277923583984375,OFF
1776371281.1617799,0.11563301086425781,OFF
1776371281.1618965,0.11658668518066406,OFF
1776371281.166483,4.586458206176758,OFF
1776371281.1666322,0.14925003051757812,OFF
1776371281.1667497,0.11754035949707031,OFF
1776371281.1668615,0.11181831359863281,OFF
1776371281.1669703,0.1087188720703125,OFF
1776371281.1671288,0.15854835510253906,OFF
1776371281.1683543,1.2254714965820312,OFF
1776371281.168518,0.16379356384277344,OFF
1776371281.1686435,0.12540817260742188,OFF
1776371281.1709435,2.3000240325927734,OFF
1776371281.1711125,0.1690387725830078,OFF
1776371281.1712382,0.12564659118652344,OFF
1776371281.1725073,1.2691020965576172,OFF
1776371281.1737182,1.210927963256836,OFF
1776371281.1749327,1.2145042419433594,OFF
1776371281.211552,36.61918640136719,OFF
1776371281.2117236,0.171661376953125,OFF
1776371281.211855,0.13136863708496094,OFF
1776371281.2119775,0.12254714965820312,OFF
1776371281.2121003,0.12278556823730469,OFF
1776371281.2154694,3.3690929412841797,OFF
1776371281.2156103,0.14090538024902344,OFF
1776371281.215731,0.12063980102539062,OFF
1776371281.2158456,0.11467933654785156,OFF
1776371281.215952,0.10633468627929688,OFF
1776371281.2182808,2.3288726806640625,OFF
1776371281.2184298,0.14901161193847656,OFF
1776371281.218574,0.1442432403564453,OFF
1776371281.2208478,2.2737979888916016,OFF
1776371281.2209744,0.1266002655029297,OFF
1776371281.221096,0.12159347534179688,OFF
1776371281.221209,0.11301040649414062,OFF
1776371281.223504,2.2950172424316406,OFF
1776371281.225798,2.293825149536133,OFF
1776371281.2259233,0.12540817260742188,OFF
1776371281.2605577,34.63435173034668,OFF
1776371281.2608078,0.25010108947753906,OFF
1776371281.260926,0.118255615234375,OFF
1776371281.26335,2.424001693725586,OFF
1776371281.2659354,2.5854110717773438,OFF
1776371281.2661033,0.1678466796875,OFF
1776371281.2662098,0.10657310485839844,OFF
1776371281.2663195,0.10967254638671875,OFF
1776371281.2686377,2.318143844604492,OFF
1776371281.2688143,0.1766681671142578,OFF
1776371281.268997,0.18262863159179688,OFF
1776371281.2691405,0.14352798461914062,OFF
1776371281.2704728,1.3322830200195312,OFF
1776371281.270698,0.22530555725097656,OFF
1776371281.2730527,2.3546218872070312,OFF
1776371281.2732215,0.16880035400390625,OFF
1776371281.2733467,0.1251697540283203,OFF
1776371281.2756221,2.2754669189453125,OFF
1776371281.2757308,0.1087188720703125,OFF
1776371281.2758234,0.09250640869140625,OFF
1776371281.3113525,35.529136657714844,OFF
1776371281.311541,0.18858909606933594,OFF
1776371281.3116755,0.13446807861328125,OFF
1776371281.3128912,1.2156963348388672,OFF
1776371281.313038,0.1468658447265625,OFF
1776371281.3164098,3.371715545654297,OFF
1776371281.3165474,0.13756752014160156,OFF
1776371281.3166687,0.12135505676269531,OFF
1776371281.3167877,0.11897087097167969,OFF
1776371281.3169024,0.11467933654785156,OFF
1776371281.3181543,1.2519359588623047,OFF
1776371281.318318,0.16355514526367188,OFF
1776371281.318475,0.1571178436279297,OFF
1776371281.3196878,1.2128353118896484,OFF
1776371281.3208945,1.2066364288330078,OFF
1776371281.323183,2.2885799407958984,OFF
1776371281.3233125,0.12946128845214844,OFF
1776371281.3234234,0.11086463928222656,OFF
1776371281.3235292,0.10585784912109375,OFF
1776371281.325781,2.251863479614258,OFF
1776371281.361355,35.57395935058594,OFF
1776371281.3615265,0.17142295837402344,OFF
1776371281.3616548,0.12826919555664062,OFF
1776371281.3617713,0.11658668518066406,OFF
1776371281.361885,0.11372566223144531,OFF
1776371281.3664753,4.590272903442383,OFF
1776371281.3666313,0.15592575073242188,OFF
1776371281.3667548,0.12350082397460938,OFF
1776371281.3668745,0.11968612670898438,OFF
1776371281.3669899,0.11539459228515625,OFF
1776371281.3671544,0.16450881958007812,OFF
1776371281.3673015,0.14710426330566406,OFF
1776371281.3674543,0.15282630920410156,OFF
1776371281.3719664,4.51207160949707,OFF
1776371281.372146,0.17952919006347656,OFF
1776371281.3723059,0.15997886657714844,OFF
1776371281.3724387,0.1327991485595703,OFF
1776371281.3725579,0.11920928955078125,OFF
1776371281.3726747,0.11682510375976562,OFF
1776371281.373869,1.1942386627197266,OFF
1776371281.4117,37.83106803894043,OFF
1776371281.4119377,0.2377033233642578,OFF
1776371281.412076,0.13828277587890625,OFF
1776371281.412202,0.125885009765625,OFF
1776371281.4144986,2.2966861724853516,OFF
1776371281.4157403,1.2416839599609375,OFF
1776371281.4158719,0.1316070556640625,OFF
1776371281.415984,0.11205673217773438,OFF
1776371281.4160936,0.10967254638671875,OFF
1776371281.4183524,2.258777618408203,OFF
1776371281.4185257,0.17333030700683594,OFF
1776371281.4186532,0.12755393981933594,OFF
1776371281.4209583,2.3050308227539062,OFF
1776371281.4210892,0.1308917999267578,OFF
1776371281.4212017,0.1125335693359375,OFF
1776371281.4213376,0.13589859008789062,OFF
1776371281.4214563,0.11873245239257812,OFF
1776371281.423744,2.287626266479492,OFF
1776371281.4260368,2.2928714752197266,OFF
1776371281.42617,0.13327598571777344,OFF
1776371281.4573817,31.21161460876465,OFF
1776371281.460767,3.385305404663086,OFF
1776371281.4609122,0.14519691467285156,OFF
1776371281.4610326,0.12040138244628906,OFF
1776371281.4633112,2.278566360473633,OFF
1776371281.4634464,0.13518333435058594,OFF
1776371281.4658754,2.4290084838867188,OFF
1776371281.4660287,0.1533031463623047,OFF
1776371281.4661536,0.12493133544921875,OFF
1776371281.4662871,0.133514404296875,OFF
1776371281.4664063,0.11920928955078125,OFF
1776371281.4687185,2.312183380126953,OFF
1776371281.4688544,0.13589859008789062,OFF
1776371281.468993,0.1385211944580078,OFF
1776371281.4701958,1.2028217315673828,OFF
1776371281.4703398,0.14400482177734375,OFF
1776371281.4736984,3.358602523803711,OFF
1776371281.4738348,0.13637542724609375,OFF
1776371281.4739497,0.11491775512695312,OFF
1776371281.474059,0.10943412780761719,OFF
1776371281.474168,0.10895729064941406,OFF
1776371281.5118115,37.6434326171875,OFF
1776371281.5119703,0.15878677368164062,OFF
1776371281.5120978,0.12755393981933594,OFF
1776371281.5122173,0.11944770812988281,OFF
1776371281.512353,0.13566017150878906,OFF
1776371281.5167992,4.446268081665039,OFF
1776371281.5169368,0.13756752014160156,OFF
1776371281.5170562,0.11944770812988281,OFF
1776371281.517173,0.11682510375976562,OFF
1776371281.5173035,0.1304149627685547,OFF
1776371281.517466,0.16260147094726562,OFF
1776371281.5175967,0.13065338134765625,OFF
1776371281.5177379,0.141143798828125,OFF
1776371281.521086,3.348112106323242,OFF
1776371281.5212147,0.12874603271484375,OFF
1776371281.5213606,0.14591217041015625,OFF
1776371281.521475,0.11444091796875,OFF
1776371281.5215864,0.11134147644042969,OFF
1776371281.5216937,0.10728836059570312,OFF
1776371281.523954,2.2602081298828125,OFF
1776371281.5606096,36.65566444396973,OFF
1776371281.5607827,0.17309188842773438,OFF
1776371281.560909,0.12636184692382812,OFF
1776371281.56103,0.12087821960449219,OFF
1776371281.5666895,5.659580230712891,OFF
1776371281.566841,0.1513957977294922,OFF
1776371281.5669656,0.12469291687011719,OFF
1776371281.5670822,0.11658668518066406,OFF
1776371281.5671985,0.1163482666015625,OFF
1776371281.5673246,0.12612342834472656,OFF
1776371281.5674875,0.1628398895263672,OFF
1776371281.5687234,1.2359619140625,OFF
1776371281.568886,0.16260147094726562,OFF
1776371281.5712156,2.329587936401367,OFF
1776371281.5713904,0.1747608184814453,OFF
1776371281.5715282,0.13780593872070312,OFF
1776371281.57165,0.12183189392089844,OFF
1776371281.571764,0.11396408081054688,OFF
1776371281.5740998,2.335786819458008,OFF
1776371281.5743015,0.20170211791992188,OFF
1776371281.611089,36.78750991821289,OFF
1776371281.611322,0.23293495178222656,OFF
1776371281.6114752,0.1533031463623047,OFF
1776371281.6116006,0.12540817260742188,OFF
1776371281.6117198,0.11920928955078125,OFF
1776371281.6161437,4.423856735229492,OFF
1776371281.6162884,0.14472007751464844,OFF
1776371281.6164079,0.11944770812988281,OFF
1776371281.6165206,0.11277198791503906,OFF
1776371281.6166275,0.1068115234375,OFF
1776371281.616785,0.1575946807861328,OFF
1776371281.6180046,1.2195110321044922,OFF
1776371281.6181557,0.15115737915039062,OFF
1776371281.6182868,0.13113021850585938,OFF
1776371281.6205533,2.266407012939453,OFF
1776371281.6207068,0.15354156494140625,OFF
1776371281.6208324,0.12564659118652344,OFF
1776371281.6220384,1.2059211730957031,OFF
1776371281.6221774,0.13899803161621094,OFF
1776371281.6255639,3.3864974975585938,OFF
1776371281.6611254,35.561561584472656,OFF
1776371281.661317,0.19168853759765625,OFF
1776371281.661458,0.14090538024902344,OFF
1776371281.6637428,2.2847652435302734,OFF
1776371281.6638794,0.1366138458251953,OFF
1776371281.6640067,0.12731552124023438,OFF
1776371281.6662924,2.2857189178466797,OFF
1776371281.6664257,0.13327598571777344,OFF
1776371281.6688678,2.4421215057373047,OFF
1776371281.6690056,0.13780593872070312,OFF
1776371281.6691697,0.164031982421875,OFF
1776371281.6693099,0.14019012451171875,OFF
1776371281.6705666,1.256704330444336,OFF
1776371281.670698,0.13136863708496094,OFF
1776371281.6708102,0.11229515075683594,OFF
1776371281.6709325,0.12230873107910156,OFF
1776371281.6710446,0.11205673217773438,OFF
1776371281.673374,2.3293495178222656,OFF
1776371281.6746466,1.2726783752441406,OFF
1776371281.6747937,0.14710426330566406,OFF
1776371281.7114177,36.62395477294922,OFF
1776371281.7115815,0.16379356384277344,OFF
1776371281.7117088,0.12731552124023438,OFF
1776371281.71183,0.12111663818359375,OFF
1776371281.7162955,4.465579986572266,OFF
1776371281.7164545,0.1590251922607422,OFF
1776371281.7165778,0.12326240539550781,OFF
1776371281.7166905,0.11277198791503906,OFF
1776371281.7189686,2.2780895233154297,OFF
1776371281.7190971,0.1285076141357422,OFF
1776371281.7192693,0.17213821411132812,OFF
1776371281.7194192,0.1499652862548828,OFF
1776371281.719558,0.13875961303710938,OFF
1776371281.7196748,0.11682510375976562,OFF
1776371281.7230108,3.3359527587890625,OFF
1776371281.7231448,0.13399124145507812,OFF
1776371281.7232776,0.1327991485595703,OFF
1776371281.725559,2.2814273834228516,OFF
1776371281.7256854,0.12636184692382812,OFF
1776371281.7268913,1.2059211730957031,OFF
1776371281.7613673,34.47604179382324,OFF
1776371281.761546,0.1785755157470703,OFF
1776371281.7616782,0.1323223114013672,OFF
1776371281.7628908,1.2125968933105469,OFF
1776371281.7630312,0.1404285430908203,OFF
1776371281.7663863,3.3550262451171875,OFF
1776371281.7665136,0.12731552124023438,OFF
1776371281.7666247,0.11110305786132812,OFF
1776371281.766734,0.10919570922851562,OFF
1776371281.7668417,0.10776519775390625,OFF
1776371281.7669997,0.15807151794433594,OFF
1776371281.7683723,1.3725757598876953,OFF
1776371281.7685413,0.1690387725830078,OFF
1776371281.77189,3.3485889434814453,OFF
1776371281.772015,0.1251697540283203,OFF
1776371281.7721357,0.12063980102539062,OFF
1776371281.7722573,0.12159347534179688,OFF
1776371281.772373,0.11563301086425781,OFF
1776371281.7724893,0.1163482666015625,OFF
1776371281.7737014,1.2121200561523438,OFF
1776371281.8114278,37.726402282714844,OFF
1776371281.8116112,0.18334388732910156,OFF
1776371281.8117428,0.1316070556640625,OFF
1776371281.811865,0.12230873107910156,OFF
1776371281.8163195,4.454374313354492,OFF
1776371281.816458,0.1385211944580078,OFF
1776371281.8165748,0.11682510375976562,OFF
1776371281.8166833,0.10848045349121094,OFF
1776371281.816791,0.10776519775390625,OFF
1776371281.8168955,0.10442733764648438,OFF
1776371281.817046,0.15044212341308594,OFF
1776371281.8182626,1.2166500091552734,OFF
1776371281.818418,0.15544891357421875,OFF
1776371281.818541,0.12302398681640625,OFF
1776371281.8208065,2.265453338623047,OFF
1776371281.8231206,2.3140907287597656,OFF
1776371281.823264,0.14328956604003906,OFF
1776371281.8233802,0.1163482666015625,OFF
1776371281.8234916,0.11134147644042969,OFF
1776371281.8235989,0.10728836059570312,OFF
1776371281.8613827,37.78386116027832,OFF
1776371281.86162,0.2372264862060547,OFF
1776371281.8617563,0.13637542724609375,OFF
1776371281.8618813,0.12493133544921875,OFF
1776371281.8641644,2.2830963134765625,OFF
1776371281.865412,1.2476444244384766,OFF
1776371281.8655472,0.13518333435058594,OFF
1776371281.8656676,0.12040138244628906,OFF
1776371281.8657835,0.11587142944335938,OFF
1776371281.8680694,2.2859573364257812,OFF
1776371281.8682587,0.18930435180664062,OFF
1776371281.8683894,0.13065338134765625,OFF
1776371281.8719068,3.5173892974853516,OFF
1776371281.8720434,0.1366138458251953,OFF
1776371281.8721519,0.10848045349121094,OFF
1776371281.872276,0.12421607971191406,OFF
1776371281.8723917,0.11563301086425781,OFF
1776371281.8724992,0.10752677917480469,OFF
1776371281.8736875,1.1882781982421875,OFF
1776371281.8749318,1.2443065643310547,OFF
1776371281.9115973,36.66543960571289,OFF
1776371281.9117804,0.18310546875,OFF
1776371281.9119155,0.13518333435058594,OFF
1776371281.9120402,0.12469291687011719,OFF
1776371281.9121618,0.12159347534179688,OFF
1776371281.9155145,3.352642059326172,OFF
1776371281.9156535,0.13899803161621094,OFF
1776371281.9157743,0.12087821960449219,OFF
1776371281.9158907,0.1163482666015625,OFF
1776371281.9160042,0.11348724365234375,OFF
1776371281.9183285,2.324342727661133,OFF
1776371281.9184752,0.14662742614746094,OFF
1776371281.9186223,0.14710426330566406,OFF
1776371281.9208999,2.2776126861572266,OFF
1776371281.9210246,0.12469291687011719,OFF
1776371281.9211466,0.1220703125,OFF
1776371281.9223638,1.2171268463134766,OFF
1776371281.923573,1.209259033203125,OFF
1776371281.9236948,0.12183189392089844,OFF
1776371281.9259589,2.2640228271484375,OFF
1776371281.926082,0.12302398681640625,OFF
1776371281.961633,35.55107116699219,OFF
1776371281.9618013,0.16832351684570312,OFF
1776371281.9619274,0.12612342834472656,OFF
1776371281.9620492,0.12183189392089844,OFF
1776371281.9621692,0.11992454528808594,OFF
1776371281.9665895,4.420280456542969,OFF
1776371281.9667242,0.1347064971923828,OFF
1776371281.9668396,0.11539459228515625,OFF
1776371281.966954,0.11444091796875,OFF
1776371281.9670649,0.11086463928222656,OFF
1776371281.9672198,0.15497207641601562,OFF
1776371281.9684598,1.2400150299072266,OFF
1776371281.9686182,0.1583099365234375,OFF
1776371281.9687433,0.1251697540283203,OFF
1776371281.9711373,2.393960952758789,OFF
1776371281.973464,2.3267269134521484,OFF
1776371281.973589,0.12493133544921875,OFF
1776371281.973695,0.10609626770019531,OFF
1776371281.9737985,0.10347366333007812,OFF
1776371281.9739006,0.10204315185546875,OFF
1776371282.0115347,37.63413429260254,OFF
1776371282.0116718,0.13709068298339844,OFF
1776371282.0117903,0.11849403381347656,OFF
1776371282.011906,0.11563301086425781,OFF
1776371282.01418,2.274036407470703,OFF
1776371282.0154114,1.2314319610595703,OFF
1776371282.0155337,0.12230873107910156,OFF
1776371282.0156415,0.10776519775390625,OFF
1776371282.0157492,0.10776519775390625,OFF
1776371282.0180047,2.2554397583007812,OFF
1776371282.0181572,0.152587890625,OFF
1776371282.018294,0.13685226440429688,OFF
1776371282.0205977,2.303600311279297,OFF
1776371282.0207255,0.1277923583984375,OFF
1776371282.0208364,0.11086463928222656,OFF
1776371282.0209498,0.11348724365234375,OFF
1776371282.0210562,0.10633468627929688,OFF
1776371282.0233226,2.266407012939453,OFF
1776371282.0256376,2.315044403076172,OFF
1776371282.02578,0.1423358917236328,OFF
1776371282.061266,35.48598289489746,OFF
1776371282.0614085,0.14257431030273438,OFF
1776371282.0615273,0.11873245239257812,OFF
1776371282.0627327,1.2054443359375,OFF
